,dep,jour,P,cl_age90
60598,31,2020-10-05,546,0
60609,31,2020-10-06,457,0
60620,31,2020-10-07,551,0
60631,31,2020-10-08,580,0
60642,31,2020-10-09,645,0
60653,31,2020-10-10,267,0
60664,31,2020-10-11,214,0
60675,31,2020-10-12,746,0
60686,31,2020-10-13,699,0
60697,31,2020-10-14,575,0
60708,31,2020-10-15,753,0
60719,31,2020-10-16,814,0
60730,31,2020-10-17,342,0
60741,31,2020-10-18,209,0
60752,31,2020-10-19,961,0
60763,31,2020-10-20,920,0
60774,31,2020-10-21,978,0
60785,31,2020-10-22,935,0
60796,31,2020-10-23,1129,0
60807,31,2020-10-24,418,0
60818,31,2020-10-25,331,0
60829,31,2020-10-26,1056,0
60840,31,2020-10-27,939,0
60851,31,2020-10-28,869,0
60862,31,2020-10-29,787,0
60873,31,2020-10-30,845,0
60884,31,2020-10-31,349,0
60895,31,2020-11-01,326,0
60906,32,2020-05-13,2,0
60917,32,2020-05-14,3,0
60928,32,2020-05-15,1,0
60939,32,2020-05-16,2,0
60950,32,2020-05-17,2,0
60961,32,2020-05-18,21,0
60972,32,2020-05-19,9,0
60983,32,2020-05-20,3,0
60994,32,2020-05-21,0,0
61005,32,2020-05-22,0,0
61016,32,2020-05-23,1,0
61027,32,2020-05-24,1,0
61038,32,2020-05-25,1,0
61049,32,2020-05-26,2,0
61060,32,2020-05-27,6,0
61071,32,2020-05-28,4,0
61082,32,2020-05-29,9,0
61093,32,2020-05-30,0,0
61104,32,2020-05-31,0,0
61115,32,2020-06-01,0,0
61126,32,2020-06-02,1,0
61137,32,2020-06-03,0,0
61148,32,2020-06-04,1,0
61159,32,2020-06-05,0,0
61170,32,2020-06-06,1,0
61181,32,2020-06-07,0,0
61192,32,2020-06-08,0,0
61203,32,2020-06-09,1,0
61214,32,2020-06-10,1,0
61225,32,2020-06-11,2,0
61236,32,2020-06-12,0,0
61247,32,2020-06-13,0,0
61258,32,2020-06-14,0,0
61269,32,2020-06-15,0,0
61280,32,2020-06-16,0,0
61291,32,2020-06-17,0,0
61302,32,2020-06-18,0,0
61313,32,2020-06-19,0,0
61324,32,2020-06-20,0,0
61335,32,2020-06-21,0,0
61346,32,2020-06-22,0,0
61357,32,2020-06-23,1,0
61368,32,2020-06-24,1,0
61379,32,2020-06-25,0,0
61390,32,2020-06-26,0,0
61401,32,2020-06-27,0,0
61412,32,2020-06-28,0,0
61423,32,2020-06-29,0,0
61434,32,2020-06-30,1,0
61445,32,2020-07-01,1,0
61456,32,2020-07-02,0,0
61467,32,2020-07-03,0,0
61478,32,2020-07-04,0,0
61489,32,2020-07-05,0,0
61500,32,2020-07-06,0,0
61511,32,2020-07-07,0,0
61522,32,2020-07-08,0,0
61533,32,2020-07-09,0,0
61544,32,2020-07-10,0,0
61555,32,2020-07-11,0,0
61566,32,2020-07-12,0,0
61577,32,2020-07-13,0,0
61588,32,2020-07-14,0,0
61599,32,2020-07-15,0,0
61610,32,2020-07-16,0,0
61621,32,2020-07-17,2,0
61632,32,2020-07-18,0,0
61643,32,2020-07-19,0,0
61654,32,2020-07-20,3,0
61665,32,2020-07-21,3,0
61676,32,2020-07-22,0,0
61687,32,2020-07-23,0,0
61698,32,2020-07-24,0,0
61709,32,2020-07-25,0,0
61720,32,2020-07-26,0,0
61731,32,2020-07-27,1,0
61742,32,2020-07-28,5,0
61753,32,2020-07-29,2,0
61764,32,2020-07-30,1,0
61775,32,2020-07-31,0,0
61786,32,2020-08-01,1,0
61797,32,2020-08-02,0,0
61808,32,2020-08-03,1,0
61819,32,2020-08-04,0,0
61830,32,2020-08-05,2,0
61841,32,2020-08-06,0,0
61852,32,2020-08-07,1,0
61863,32,2020-08-08,0,0
61874,32,2020-08-09,0,0
61885,32,2020-08-10,8,0
61896,32,2020-08-11,4,0
61907,32,2020-08-12,3,0
61918,32,2020-08-13,4,0
61929,32,2020-08-14,3,0
61940,32,2020-08-15,1,0
61951,32,2020-08-16,1,0
61962,32,2020-08-17,2,0
61973,32,2020-08-18,11,0
61984,32,2020-08-19,9,0
61995,32,2020-08-20,8,0
62006,32,2020-08-21,6,0
62017,32,2020-08-22,3,0
62028,32,2020-08-23,1,0
62039,32,2020-08-24,8,0
62050,32,2020-08-25,6,0
62061,32,2020-08-26,11,0
62072,32,2020-08-27,7,0
62083,32,2020-08-28,40,0
62094,32,2020-08-29,5,0
62105,32,2020-08-30,1,0
62116,32,2020-08-31,10,0
62127,32,2020-09-01,14,0
62138,32,2020-09-02,10,0
62149,32,2020-09-03,19,0
62160,32,2020-09-04,18,0
62171,32,2020-09-05,4,0
62182,32,2020-09-06,2,0
62193,32,2020-09-07,29,0
62204,32,2020-09-08,32,0
62215,32,2020-09-09,40,0
62226,32,2020-09-10,31,0
62237,32,2020-09-11,32,0
62248,32,2020-09-12,6,0
62259,32,2020-09-13,3,0
62270,32,2020-09-14,34,0
62281,32,2020-09-15,26,0
62292,32,2020-09-16,78,0
62303,32,2020-09-17,35,0
62314,32,2020-09-18,32,0
62325,32,2020-09-19,5,0
62336,32,2020-09-20,4,0
62347,32,2020-09-21,57,0
62358,32,2020-09-22,24,0
62369,32,2020-09-23,16,0
62380,32,2020-09-24,34,0
62391,32,2020-09-25,31,0
62402,32,2020-09-26,7,0
62413,32,2020-09-27,2,0
62424,32,2020-09-28,31,0
62435,32,2020-09-29,20,0
62446,32,2020-09-30,25,0
62457,32,2020-10-01,41,0
62468,32,2020-10-02,20,0
62479,32,2020-10-03,6,0
62490,32,2020-10-04,0,0
62501,32,2020-10-05,41,0
62512,32,2020-10-06,21,0
62523,32,2020-10-07,40,0
62534,32,2020-10-08,31,0
62545,32,2020-10-09,51,0
62556,32,2020-10-10,15,0
62567,32,2020-10-11,3,0
62578,32,2020-10-12,66,0
62589,32,2020-10-13,53,0
62600,32,2020-10-14,34,0
62611,32,2020-10-15,39,0
62622,32,2020-10-16,47,0
62633,32,2020-10-17,17,0
62644,32,2020-10-18,0,0
62655,32,2020-10-19,100,0
62666,32,2020-10-20,59,0
62677,32,2020-10-21,48,0
62688,32,2020-10-22,83,0
62699,32,2020-10-23,62,0
62710,32,2020-10-24,41,0
62721,32,2020-10-25,3,0
62732,32,2020-10-26,101,0
62743,32,2020-10-27,85,0
62754,32,2020-10-28,86,0
62765,32,2020-10-29,75,0
62776,32,2020-10-30,57,0
62787,32,2020-10-31,32,0
62798,32,2020-11-01,3,0
62809,33,2020-05-13,4,0
62820,33,2020-05-14,5,0
62831,33,2020-05-15,5,0
62842,33,2020-05-16,0,0
62853,33,2020-05-17,1,0
62864,33,2020-05-18,6,0
62875,33,2020-05-19,5,0
62886,33,2020-05-20,6,0
62897,33,2020-05-21,0,0
62908,33,2020-05-22,3,0
62919,33,2020-05-23,2,0
62930,33,2020-05-24,0,0
62941,33,2020-05-25,5,0
62952,33,2020-05-26,2,0
62963,33,2020-05-27,7,0
62974,33,2020-05-28,3,0
62985,33,2020-05-29,3,0
62996,33,2020-05-30,3,0
63007,33,2020-05-31,0,0
63018,33,2020-06-01,4,0
63029,33,2020-06-02,0,0
63040,33,2020-06-03,4,0
63051,33,2020-06-04,0,0
63062,33,2020-06-05,1,0
63073,33,2020-06-06,0,0
63084,33,2020-06-07,0,0
63095,33,2020-06-08,2,0
63106,33,2020-06-09,2,0
63117,33,2020-06-10,3,0
63128,33,2020-06-11,8,0
63139,33,2020-06-12,0,0
63150,33,2020-06-13,3,0
63161,33,2020-06-14,0,0
63172,33,2020-06-15,1,0
63183,33,2020-06-16,1,0
63194,33,2020-06-17,3,0
63205,33,2020-06-18,8,0
63216,33,2020-06-19,7,0
63227,33,2020-06-20,4,0
63238,33,2020-06-21,3,0
63249,33,2020-06-22,4,0
63260,33,2020-06-23,4,0
63271,33,2020-06-24,5,0
63282,33,2020-06-25,0,0
63293,33,2020-06-26,2,0
63304,33,2020-06-27,2,0
63315,33,2020-06-28,0,0
63326,33,2020-06-29,5,0
63337,33,2020-06-30,6,0
63348,33,2020-07-01,8,0
63359,33,2020-07-02,5,0
63370,33,2020-07-03,3,0
63381,33,2020-07-04,2,0
63392,33,2020-07-05,0,0
63403,33,2020-07-06,3,0
63414,33,2020-07-07,4,0
63425,33,2020-07-08,20,0
63436,33,2020-07-09,7,0
63447,33,2020-07-10,13,0
63458,33,2020-07-11,2,0
63469,33,2020-07-12,0,0
63480,33,2020-07-13,13,0
63491,33,2020-07-14,2,0
63502,33,2020-07-15,15,0
63513,33,2020-07-16,17,0
63524,33,2020-07-17,26,0
63535,33,2020-07-18,10,0
63546,33,2020-07-19,6,0
63557,33,2020-07-20,14,0
63568,33,2020-07-21,12,0
63579,33,2020-07-22,28,0
63590,33,2020-07-23,25,0
63601,33,2020-07-24,32,0
63612,33,2020-07-25,10,0
63623,33,2020-07-26,4,0
63634,33,2020-07-27,16,0
63645,33,2020-07-28,12,0
63656,33,2020-07-29,13,0
63667,33,2020-07-30,9,0
63678,33,2020-07-31,9,0
63689,33,2020-08-01,10,0
63700,33,2020-08-02,4,0
63711,33,2020-08-03,20,0
63722,33,2020-08-04,13,0
63733,33,2020-08-05,18,0
63744,33,2020-08-06,31,0
63755,33,2020-08-07,28,0
63766,33,2020-08-08,6,0
63777,33,2020-08-09,9,0
63788,33,2020-08-10,54,0
63799,33,2020-08-11,39,0
63810,33,2020-08-12,62,0
63821,33,2020-08-13,79,0
63832,33,2020-08-14,58,0
63843,33,2020-08-15,29,0
63854,33,2020-08-16,31,0
63865,33,2020-08-17,107,0
63876,33,2020-08-18,190,0
63887,33,2020-08-19,181,0
63898,33,2020-08-20,171,0
63909,33,2020-08-21,185,0
63920,33,2020-08-22,147,0
63931,33,2020-08-23,118,0
63942,33,2020-08-24,256,0
63953,33,2020-08-25,328,0
63964,33,2020-08-26,321,0
63975,33,2020-08-27,462,0
63986,33,2020-08-28,373,0
63997,33,2020-08-29,190,0
64008,33,2020-08-30,128,0
64019,33,2020-08-31,485,0
64030,33,2020-09-01,525,0
64041,33,2020-09-02,571,0
64052,33,2020-09-03,476,0
64063,33,2020-09-04,483,0
64074,33,2020-09-05,164,0
64085,33,2020-09-06,133,0
64096,33,2020-09-07,533,0
64107,33,2020-09-08,397,0
64118,33,2020-09-09,405,0
64129,33,2020-09-10,434,0
64140,33,2020-09-11,368,0
64151,33,2020-09-12,139,0
64162,33,2020-09-13,100,0
64173,33,2020-09-14,455,0
64184,33,2020-09-15,477,0
64195,33,2020-09-16,387,0
64206,33,2020-09-17,392,0
64217,33,2020-09-18,370,0
64228,33,2020-09-19,157,0
64239,33,2020-09-20,74,0
64250,33,2020-09-21,367,0
64261,33,2020-09-22,293,0
64272,33,2020-09-23,291,0
64283,33,2020-09-24,249,0
64294,33,2020-09-25,283,0
64305,33,2020-09-26,124,0
64316,33,2020-09-27,60,0
64327,33,2020-09-28,351,0
64338,33,2020-09-29,237,0
64349,33,2020-09-30,259,0
64360,33,2020-10-01,280,0
64371,33,2020-10-02,289,0
64382,33,2020-10-03,131,0
64393,33,2020-10-04,64,0
64404,33,2020-10-05,313,0
64415,33,2020-10-06,292,0
64426,33,2020-10-07,275,0
64437,33,2020-10-08,296,0
64448,33,2020-10-09,298,0
64459,33,2020-10-10,151,0
64470,33,2020-10-11,53,0
64481,33,2020-10-12,398,0
64492,33,2020-10-13,322,0
64503,33,2020-10-14,291,0
64514,33,2020-10-15,321,0
64525,33,2020-10-16,343,0
64536,33,2020-10-17,138,0
64547,33,2020-10-18,74,0
64558,33,2020-10-19,459,0
64569,33,2020-10-20,453,0
64580,33,2020-10-21,543,0
64591,33,2020-10-22,522,0
64602,33,2020-10-23,659,0
64613,33,2020-10-24,193,0
64624,33,2020-10-25,114,0
64635,33,2020-10-26,808,0
64646,33,2020-10-27,739,0
64657,33,2020-10-28,639,0
64668,33,2020-10-29,682,0
64679,33,2020-10-30,741,0
64690,33,2020-10-31,214,0
64701,33,2020-11-01,72,0
64712,34,2020-05-13,11,0
64723,34,2020-05-14,7,0
64734,34,2020-05-15,5,0
64745,34,2020-05-16,1,0
64756,34,2020-05-17,1,0
64767,34,2020-05-18,15,0
64778,34,2020-05-19,13,0
64789,34,2020-05-20,21,0
64800,34,2020-05-21,0,0
64811,34,2020-05-22,8,0
64822,34,2020-05-23,0,0
64833,34,2020-05-24,1,0
64844,34,2020-05-25,3,0
64855,34,2020-05-26,0,0
64866,34,2020-05-27,1,0
64877,34,2020-05-28,2,0
64888,34,2020-05-29,0,0
64899,34,2020-05-30,8,0
64910,34,2020-05-31,0,0
64921,34,2020-06-01,0,0
64932,34,2020-06-02,4,0
64943,34,2020-06-03,1,0
64954,34,2020-06-04,2,0
64965,34,2020-06-05,3,0
64976,34,2020-06-06,1,0
64987,34,2020-06-07,0,0
64998,34,2020-06-08,2,0
65009,34,2020-06-09,2,0
65020,34,2020-06-10,8,0
65031,34,2020-06-11,1,0
65042,34,2020-06-12,2,0
65053,34,2020-06-13,0,0
65064,34,2020-06-14,1,0
65075,34,2020-06-15,5,0
65086,34,2020-06-16,2,0
65097,34,2020-06-17,3,0
65108,34,2020-06-18,1,0
65119,34,2020-06-19,2,0
65130,34,2020-06-20,0,0
65141,34,2020-06-21,0,0
65152,34,2020-06-22,1,0
65163,34,2020-06-23,2,0
65174,34,2020-06-24,5,0
65185,34,2020-06-25,2,0
65196,34,2020-06-26,8,0
65207,34,2020-06-27,2,0
65218,34,2020-06-28,2,0
65229,34,2020-06-29,3,0
65240,34,2020-06-30,2,0
65251,34,2020-07-01,5,0
65262,34,2020-07-02,3,0
65273,34,2020-07-03,3,0
65284,34,2020-07-04,4,0
65295,34,2020-07-05,2,0
65306,34,2020-07-06,2,0
65317,34,2020-07-07,5,0
65328,34,2020-07-08,11,0
65339,34,2020-07-09,4,0
65350,34,2020-07-10,9,0
65361,34,2020-07-11,4,0
65372,34,2020-07-12,0,0
65383,34,2020-07-13,8,0
65394,34,2020-07-14,0,0
65405,34,2020-07-15,8,0
65416,34,2020-07-16,9,0
65427,34,2020-07-17,5,0
65438,34,2020-07-18,7,0
65449,34,2020-07-19,0,0
65460,34,2020-07-20,14,0
65471,34,2020-07-21,13,0
65482,34,2020-07-22,6,0
65493,34,2020-07-23,10,0
65504,34,2020-07-24,9,0
65515,34,2020-07-25,8,0
65526,34,2020-07-26,1,0
65537,34,2020-07-27,18,0
65548,34,2020-07-28,21,0
65559,34,2020-07-29,19,0
65570,34,2020-07-30,17,0
65581,34,2020-07-31,32,0
65592,34,2020-08-01,4,0
65603,34,2020-08-02,2,0
65614,34,2020-08-03,34,0
65625,34,2020-08-04,16,0
65636,34,2020-08-05,25,0
65647,34,2020-08-06,32,0
65658,34,2020-08-07,48,0
65669,34,2020-08-08,23,0
65680,34,2020-08-09,6,0
65691,34,2020-08-10,61,0
65702,34,2020-08-11,68,0
65713,34,2020-08-12,100,0
65724,34,2020-08-13,115,0
65735,34,2020-08-14,109,0
65746,34,2020-08-15,16,0
65757,34,2020-08-16,3,0
65768,34,2020-08-17,205,0
65779,34,2020-08-18,186,0
65790,34,2020-08-19,160,0
65801,34,2020-08-20,220,0
65812,34,2020-08-21,177,0
65823,34,2020-08-22,84,0
65834,34,2020-08-23,24,0
65845,34,2020-08-24,202,0
65856,34,2020-08-25,207,0
65867,34,2020-08-26,178,0
65878,34,2020-08-27,206,0
65889,34,2020-08-28,230,0
65900,34,2020-08-29,71,0
65911,34,2020-08-30,41,0
65922,34,2020-08-31,214,0
65933,34,2020-09-01,179,0
65944,34,2020-09-02,182,0
65955,34,2020-09-03,208,0
65966,34,2020-09-04,225,0
65977,34,2020-09-05,58,0
65988,34,2020-09-06,38,0
65999,34,2020-09-07,239,0
66010,34,2020-09-08,210,0
66021,34,2020-09-09,192,0
66032,34,2020-09-10,211,0
66043,34,2020-09-11,190,0
66054,34,2020-09-12,71,0
66065,34,2020-09-13,31,0
66076,34,2020-09-14,257,0
66087,34,2020-09-15,225,0
66098,34,2020-09-16,177,0
66109,34,2020-09-17,223,0
66120,34,2020-09-18,252,0
66131,34,2020-09-19,85,0
66142,34,2020-09-20,38,0
66153,34,2020-09-21,249,0
66164,34,2020-09-22,201,0
66175,34,2020-09-23,156,0
66186,34,2020-09-24,182,0
66197,34,2020-09-25,205,0
66208,34,2020-09-26,119,0
66219,34,2020-09-27,36,0
66230,34,2020-09-28,209,0
66241,34,2020-09-29,226,0
66252,34,2020-09-30,222,0
66263,34,2020-10-01,253,0
66274,34,2020-10-02,338,0
66285,34,2020-10-03,222,0
66296,34,2020-10-04,42,0
66307,34,2020-10-05,359,0
66318,34,2020-10-06,365,0
66329,34,2020-10-07,458,0
66340,34,2020-10-08,386,0
66351,34,2020-10-09,432,0
66362,34,2020-10-10,288,0
66373,34,2020-10-11,36,0
66384,34,2020-10-12,558,0
66395,34,2020-10-13,482,0
66406,34,2020-10-14,556,0
66417,34,2020-10-15,538,0
66428,34,2020-10-16,501,0
66439,34,2020-10-17,313,0
66450,34,2020-10-18,107,0
66461,34,2020-10-19,679,0
66472,34,2020-10-20,666,0
66483,34,2020-10-21,906,0
66494,34,2020-10-22,811,0
66505,34,2020-10-23,962,0
66516,34,2020-10-24,583,0
66527,34,2020-10-25,148,0
66538,34,2020-10-26,1089,0
66549,34,2020-10-27,1028,0
66560,34,2020-10-28,1028,0
66571,34,2020-10-29,986,0
66582,34,2020-10-30,836,0
66593,34,2020-10-31,438,0
66604,34,2020-11-01,44,0
66615,35,2020-05-13,5,0
66626,35,2020-05-14,8,0
66637,35,2020-05-15,64,0
66648,35,2020-05-16,9,0
66659,35,2020-05-17,1,0
66670,35,2020-05-18,6,0
66681,35,2020-05-19,1,0
66692,35,2020-05-20,5,0
66703,35,2020-05-21,6,0
66714,35,2020-05-22,3,0
66725,35,2020-05-23,3,0
66736,35,2020-05-24,0,0
66747,35,2020-05-25,3,0
66758,35,2020-05-26,2,0
66769,35,2020-05-27,9,0
66780,35,2020-05-28,2,0
66791,35,2020-05-29,0,0
66802,35,2020-05-30,2,0
66813,35,2020-05-31,2,0
66824,35,2020-06-01,1,0
66835,35,2020-06-02,3,0
66846,35,2020-06-03,3,0
66857,35,2020-06-04,0,0
66868,35,2020-06-05,1,0
66879,35,2020-06-06,3,0
66890,35,2020-06-07,0,0
66901,35,2020-06-08,2,0
66912,35,2020-06-09,0,0
66923,35,2020-06-10,2,0
66934,35,2020-06-11,0,0
66945,35,2020-06-12,1,0
66956,35,2020-06-13,0,0
66967,35,2020-06-14,0,0
66978,35,2020-06-15,1,0
66989,35,2020-06-16,0,0
67000,35,2020-06-17,0,0
67011,35,2020-06-18,1,0
67022,35,2020-06-19,1,0
67033,35,2020-06-20,0,0
67044,35,2020-06-21,0,0
67055,35,2020-06-22,0,0
67066,35,2020-06-23,0,0
67077,35,2020-06-24,2,0
67088,35,2020-06-25,3,0
67099,35,2020-06-26,0,0
67110,35,2020-06-27,1,0
67121,35,2020-06-28,0,0
67132,35,2020-06-29,0,0
67143,35,2020-06-30,1,0
67154,35,2020-07-01,2,0
67165,35,2020-07-02,1,0
67176,35,2020-07-03,1,0
67187,35,2020-07-04,1,0
67198,35,2020-07-05,0,0
67209,35,2020-07-06,0,0
67220,35,2020-07-07,2,0
67231,35,2020-07-08,3,0
67242,35,2020-07-09,4,0
67253,35,2020-07-10,10,0
67264,35,2020-07-11,7,0
67275,35,2020-07-12,2,0
67286,35,2020-07-13,13,0
67297,35,2020-07-14,0,0
67308,35,2020-07-15,12,0
67319,35,2020-07-16,5,0
67330,35,2020-07-17,8,0
67341,35,2020-07-18,6,0
67352,35,2020-07-19,1,0
67363,35,2020-07-20,16,0
67374,35,2020-07-21,13,0
67385,35,2020-07-22,31,0
67396,35,2020-07-23,22,0
67407,35,2020-07-24,40,0
67418,35,2020-07-25,27,0
67429,35,2020-07-26,6,0
67440,35,2020-07-27,34,0
67451,35,2020-07-28,50,0
67462,35,2020-07-29,26,0
67473,35,2020-07-30,22,0
67484,35,2020-07-31,43,0
67495,35,2020-08-01,14,0
67506,35,2020-08-02,6,0
67517,35,2020-08-03,39,0
67528,35,2020-08-04,52,0
67539,35,2020-08-05,39,0
67550,35,2020-08-06,21,0
67561,35,2020-08-07,19,0
67572,35,2020-08-08,8,0
67583,35,2020-08-09,3,0
67594,35,2020-08-10,23,0
67605,35,2020-08-11,27,0
67616,35,2020-08-12,27,0
67627,35,2020-08-13,18,0
67638,35,2020-08-14,36,0
67649,35,2020-08-15,5,0
67660,35,2020-08-16,14,0
67671,35,2020-08-17,39,0
67682,35,2020-08-18,59,0
67693,35,2020-08-19,44,0
67704,35,2020-08-20,49,0
67715,35,2020-08-21,59,0
67726,35,2020-08-22,28,0
67737,35,2020-08-23,6,0
67748,35,2020-08-24,48,0
67759,35,2020-08-25,60,0
67770,35,2020-08-26,71,0
67781,35,2020-08-27,63,0
67792,35,2020-08-28,72,0
67803,35,2020-08-29,32,0
67814,35,2020-08-30,20,0
67825,35,2020-08-31,86,0
67836,35,2020-09-01,111,0
67847,35,2020-09-02,109,0
67858,35,2020-09-03,172,0
67869,35,2020-09-04,124,0
67880,35,2020-09-05,67,0
67891,35,2020-09-06,28,0
67902,35,2020-09-07,193,0
67913,35,2020-09-08,182,0
67924,35,2020-09-09,177,0
67935,35,2020-09-10,203,0
67946,35,2020-09-11,158,0
67957,35,2020-09-12,83,0
67968,35,2020-09-13,39,0
67979,35,2020-09-14,160,0
67990,35,2020-09-15,218,0
68001,35,2020-09-16,223,0
68012,35,2020-09-17,274,0
68023,35,2020-09-18,255,0
68034,35,2020-09-19,122,0
68045,35,2020-09-20,42,0
68056,35,2020-09-21,250,0
68067,35,2020-09-22,273,0
68078,35,2020-09-23,209,0
68089,35,2020-09-24,210,0
68100,35,2020-09-25,194,0
68111,35,2020-09-26,101,0
68122,35,2020-09-27,24,0
68133,35,2020-09-28,207,0
68144,35,2020-09-29,209,0
68155,35,2020-09-30,176,0
68166,35,2020-10-01,225,0
68177,35,2020-10-02,226,0
68188,35,2020-10-03,130,0
68199,35,2020-10-04,9,0
68210,35,2020-10-05,259,0
68221,35,2020-10-06,212,0
68232,35,2020-10-07,176,0
68243,35,2020-10-08,232,0
68254,35,2020-10-09,241,0
68265,35,2020-10-10,198,0
68276,35,2020-10-11,30,0
68287,35,2020-10-12,358,0
68298,35,2020-10-13,239,0
68309,35,2020-10-14,272,0
68320,35,2020-10-15,302,0
68331,35,2020-10-16,329,0
68342,35,2020-10-17,217,0
68353,35,2020-10-18,49,0
68364,35,2020-10-19,431,0
68375,35,2020-10-20,498,0
68386,35,2020-10-21,419,0
68397,35,2020-10-22,443,0
68408,35,2020-10-23,578,0
68419,35,2020-10-24,339,0
68430,35,2020-10-25,63,0
68441,35,2020-10-26,698,0
68452,35,2020-10-27,626,0
68463,35,2020-10-28,529,0
68474,35,2020-10-29,586,0
68485,35,2020-10-30,640,0
68496,35,2020-10-31,213,0
68507,35,2020-11-01,58,0
68518,36,2020-05-13,1,0
68529,36,2020-05-14,1,0
68540,36,2020-05-15,5,0
68551,36,2020-05-16,1,0
68562,36,2020-05-17,0,0
68573,36,2020-05-18,1,0
68584,36,2020-05-19,2,0
68595,36,2020-05-20,0,0
68606,36,2020-05-21,0,0
68617,36,2020-05-22,0,0
68628,36,2020-05-23,0,0
68639,36,2020-05-24,0,0
68650,36,2020-05-25,1,0
68661,36,2020-05-26,0,0
68672,36,2020-05-27,0,0
68683,36,2020-05-28,0,0
68694,36,2020-05-29,1,0
68705,36,2020-05-30,1,0
68716,36,2020-05-31,0,0
68727,36,2020-06-01,0,0
68738,36,2020-06-02,1,0
68749,36,2020-06-03,2,0
68760,36,2020-06-04,0,0
68771,36,2020-06-05,1,0
68782,36,2020-06-06,0,0
68793,36,2020-06-07,0,0
68804,36,2020-06-08,0,0
68815,36,2020-06-09,1,0
68826,36,2020-06-10,0,0
68837,36,2020-06-11,0,0
68848,36,2020-06-12,0,0
68859,36,2020-06-13,0,0
68870,36,2020-06-14,0,0
68881,36,2020-06-15,0,0
68892,36,2020-06-16,0,0
68903,36,2020-06-17,0,0
68914,36,2020-06-18,0,0
68925,36,2020-06-19,0,0
68936,36,2020-06-20,1,0
68947,36,2020-06-21,0,0
68958,36,2020-06-22,0,0
68969,36,2020-06-23,3,0
68980,36,2020-06-24,0,0
68991,36,2020-06-25,0,0
69002,36,2020-06-26,1,0
69013,36,2020-06-27,0,0
69024,36,2020-06-28,0,0
69035,36,2020-06-29,0,0
69046,36,2020-06-30,0,0
69057,36,2020-07-01,0,0
69068,36,2020-07-02,0,0
69079,36,2020-07-03,0,0
69090,36,2020-07-04,0,0
69101,36,2020-07-05,0,0
69112,36,2020-07-06,0,0
69123,36,2020-07-07,0,0
69134,36,2020-07-08,0,0
69145,36,2020-07-09,0,0
69156,36,2020-07-10,0,0
69167,36,2020-07-11,0,0
69178,36,2020-07-12,0,0
69189,36,2020-07-13,0,0
69200,36,2020-07-14,0,0
69211,36,2020-07-15,1,0
69222,36,2020-07-16,0,0
69233,36,2020-07-17,0,0
69244,36,2020-07-18,0,0
69255,36,2020-07-19,0,0
69266,36,2020-07-20,0,0
69277,36,2020-07-21,0,0
69288,36,2020-07-22,1,0
69299,36,2020-07-23,0,0
69310,36,2020-07-24,0,0
69321,36,2020-07-25,0,0
69332,36,2020-07-26,0,0
69343,36,2020-07-27,3,0
69354,36,2020-07-28,1,0
69365,36,2020-07-29,0,0
69376,36,2020-07-30,4,0
69387,36,2020-07-31,0,0
69398,36,2020-08-01,0,0
69409,36,2020-08-02,0,0
69420,36,2020-08-03,0,0
69431,36,2020-08-04,1,0
69442,36,2020-08-05,1,0
69453,36,2020-08-06,6,0
69464,36,2020-08-07,2,0
69475,36,2020-08-08,0,0
69486,36,2020-08-09,0,0
69497,36,2020-08-10,5,0
69508,36,2020-08-11,3,0
69519,36,2020-08-12,2,0
69530,36,2020-08-13,0,0
69541,36,2020-08-14,8,0
69552,36,2020-08-15,0,0
69563,36,2020-08-16,0,0
69574,36,2020-08-17,4,0
69585,36,2020-08-18,1,0
69596,36,2020-08-19,2,0
69607,36,2020-08-20,2,0
69618,36,2020-08-21,0,0
69629,36,2020-08-22,1,0
69640,36,2020-08-23,0,0
69651,36,2020-08-24,12,0
69662,36,2020-08-25,8,0
69673,36,2020-08-26,15,0
69684,36,2020-08-27,11,0
69695,36,2020-08-28,7,0
69706,36,2020-08-29,4,0
69717,36,2020-08-30,0,0
69728,36,2020-08-31,10,0
69739,36,2020-09-01,8,0
69750,36,2020-09-02,8,0
69761,36,2020-09-03,7,0
69772,36,2020-09-04,2,0
69783,36,2020-09-05,1,0
69794,36,2020-09-06,0,0
69805,36,2020-09-07,7,0
69816,36,2020-09-08,9,0
69827,36,2020-09-09,7,0
69838,36,2020-09-10,5,0
69849,36,2020-09-11,8,0
69860,36,2020-09-12,4,0
69871,36,2020-09-13,2,0
69882,36,2020-09-14,11,0
69893,36,2020-09-15,23,0
69904,36,2020-09-16,11,0
69915,36,2020-09-17,18,0
69926,36,2020-09-18,16,0
69937,36,2020-09-19,4,0
69948,36,2020-09-20,0,0
69959,36,2020-09-21,20,0
69970,36,2020-09-22,6,0
69981,36,2020-09-23,7,0
69992,36,2020-09-24,14,0
70003,36,2020-09-25,13,0
70014,36,2020-09-26,2,0
70025,36,2020-09-27,0,0
70036,36,2020-09-28,11,0
70047,36,2020-09-29,11,0
70058,36,2020-09-30,9,0
70069,36,2020-10-01,11,0
70080,36,2020-10-02,16,0
70091,36,2020-10-03,8,0
70102,36,2020-10-04,0,0
70113,36,2020-10-05,26,0
70124,36,2020-10-06,14,0
70135,36,2020-10-07,22,0
70146,36,2020-10-08,20,0
70157,36,2020-10-09,24,0
70168,36,2020-10-10,13,0
70179,36,2020-10-11,0,0
70190,36,2020-10-12,38,0
