,dep,jour,P,cl_age90
59289,32,2020-05-26,2,0
59300,32,2020-05-27,6,0
59311,32,2020-05-28,4,0
59322,32,2020-05-29,9,0
59333,32,2020-05-30,0,0
59344,32,2020-05-31,0,0
59355,32,2020-06-01,0,0
59366,32,2020-06-02,1,0
59377,32,2020-06-03,0,0
59388,32,2020-06-04,1,0
59399,32,2020-06-05,0,0
59410,32,2020-06-06,1,0
59421,32,2020-06-07,0,0
59432,32,2020-06-08,0,0
59443,32,2020-06-09,1,0
59454,32,2020-06-10,1,0
59465,32,2020-06-11,2,0
59476,32,2020-06-12,0,0
59487,32,2020-06-13,0,0
59498,32,2020-06-14,0,0
59509,32,2020-06-15,0,0
59520,32,2020-06-16,0,0
59531,32,2020-06-17,0,0
59542,32,2020-06-18,0,0
59553,32,2020-06-19,0,0
59564,32,2020-06-20,0,0
59575,32,2020-06-21,0,0
59586,32,2020-06-22,0,0
59597,32,2020-06-23,1,0
59608,32,2020-06-24,1,0
59619,32,2020-06-25,0,0
59630,32,2020-06-26,0,0
59641,32,2020-06-27,0,0
59652,32,2020-06-28,0,0
59663,32,2020-06-29,0,0
59674,32,2020-06-30,1,0
59685,32,2020-07-01,1,0
59696,32,2020-07-02,0,0
59707,32,2020-07-03,0,0
59718,32,2020-07-04,0,0
59729,32,2020-07-05,0,0
59740,32,2020-07-06,0,0
59751,32,2020-07-07,0,0
59762,32,2020-07-08,0,0
59773,32,2020-07-09,0,0
59784,32,2020-07-10,0,0
59795,32,2020-07-11,0,0
59806,32,2020-07-12,0,0
59817,32,2020-07-13,0,0
59828,32,2020-07-14,0,0
59839,32,2020-07-15,0,0
59850,32,2020-07-16,0,0
59861,32,2020-07-17,2,0
59872,32,2020-07-18,0,0
59883,32,2020-07-19,0,0
59894,32,2020-07-20,3,0
59905,32,2020-07-21,3,0
59916,32,2020-07-22,0,0
59927,32,2020-07-23,0,0
59938,32,2020-07-24,0,0
59949,32,2020-07-25,0,0
59960,32,2020-07-26,0,0
59971,32,2020-07-27,1,0
59982,32,2020-07-28,5,0
59993,32,2020-07-29,2,0
60004,32,2020-07-30,1,0
60015,32,2020-07-31,0,0
60026,32,2020-08-01,1,0
60037,32,2020-08-02,0,0
60048,32,2020-08-03,1,0
60059,32,2020-08-04,0,0
60070,32,2020-08-05,2,0
60081,32,2020-08-06,0,0
60092,32,2020-08-07,1,0
60103,32,2020-08-08,0,0
60114,32,2020-08-09,0,0
60125,32,2020-08-10,8,0
60136,32,2020-08-11,4,0
60147,32,2020-08-12,3,0
60158,32,2020-08-13,4,0
60169,32,2020-08-14,3,0
60180,32,2020-08-15,1,0
60191,32,2020-08-16,1,0
60202,32,2020-08-17,2,0
60213,32,2020-08-18,11,0
60224,32,2020-08-19,9,0
60235,32,2020-08-20,8,0
60246,32,2020-08-21,6,0
60257,32,2020-08-22,3,0
60268,32,2020-08-23,1,0
60279,32,2020-08-24,8,0
60290,32,2020-08-25,6,0
60301,32,2020-08-26,11,0
60312,32,2020-08-27,7,0
60323,32,2020-08-28,40,0
60334,32,2020-08-29,5,0
60345,32,2020-08-30,1,0
60356,32,2020-08-31,10,0
60367,32,2020-09-01,14,0
60378,32,2020-09-02,10,0
60389,32,2020-09-03,19,0
60400,32,2020-09-04,18,0
60411,32,2020-09-05,4,0
60422,32,2020-09-06,2,0
60433,32,2020-09-07,29,0
60444,32,2020-09-08,32,0
60455,32,2020-09-09,40,0
60466,32,2020-09-10,31,0
60477,32,2020-09-11,32,0
60488,32,2020-09-12,6,0
60499,32,2020-09-13,3,0
60510,32,2020-09-14,34,0
60521,32,2020-09-15,26,0
60532,32,2020-09-16,78,0
60543,32,2020-09-17,35,0
60554,32,2020-09-18,32,0
60565,32,2020-09-19,5,0
60576,32,2020-09-20,4,0
60587,32,2020-09-21,57,0
60598,32,2020-09-22,24,0
60609,32,2020-09-23,16,0
60620,32,2020-09-24,34,0
60631,32,2020-09-25,31,0
60642,32,2020-09-26,7,0
60653,32,2020-09-27,2,0
60664,32,2020-09-28,31,0
60675,32,2020-09-29,20,0
60686,32,2020-09-30,25,0
60697,32,2020-10-01,41,0
60708,32,2020-10-02,20,0
60719,32,2020-10-03,6,0
60730,32,2020-10-04,0,0
60741,32,2020-10-05,41,0
60752,32,2020-10-06,21,0
60763,32,2020-10-07,40,0
60774,32,2020-10-08,31,0
60785,32,2020-10-09,51,0
60796,32,2020-10-10,15,0
60807,32,2020-10-11,3,0
60818,32,2020-10-12,66,0
60829,32,2020-10-13,53,0
60840,32,2020-10-14,34,0
60851,32,2020-10-15,39,0
60862,32,2020-10-16,47,0
60873,32,2020-10-17,17,0
60884,32,2020-10-18,0,0
60895,32,2020-10-19,100,0
60906,32,2020-10-20,59,0
60917,32,2020-10-21,48,0
60928,32,2020-10-22,83,0
60939,32,2020-10-23,62,0
60950,32,2020-10-24,41,0
60961,32,2020-10-25,3,0
60972,32,2020-10-26,99,0
60983,32,2020-10-27,68,0
60994,33,2020-05-13,4,0
61005,33,2020-05-14,5,0
61016,33,2020-05-15,5,0
61027,33,2020-05-16,0,0
61038,33,2020-05-17,1,0
61049,33,2020-05-18,6,0
61060,33,2020-05-19,5,0
61071,33,2020-05-20,6,0
61082,33,2020-05-21,0,0
61093,33,2020-05-22,3,0
61104,33,2020-05-23,2,0
61115,33,2020-05-24,0,0
61126,33,2020-05-25,5,0
61137,33,2020-05-26,2,0
61148,33,2020-05-27,7,0
61159,33,2020-05-28,3,0
61170,33,2020-05-29,3,0
61181,33,2020-05-30,3,0
61192,33,2020-05-31,0,0
61203,33,2020-06-01,4,0
61214,33,2020-06-02,0,0
61225,33,2020-06-03,4,0
61236,33,2020-06-04,0,0
61247,33,2020-06-05,1,0
61258,33,2020-06-06,0,0
61269,33,2020-06-07,0,0
61280,33,2020-06-08,2,0
61291,33,2020-06-09,2,0
61302,33,2020-06-10,3,0
61313,33,2020-06-11,8,0
61324,33,2020-06-12,0,0
61335,33,2020-06-13,3,0
61346,33,2020-06-14,0,0
61357,33,2020-06-15,1,0
61368,33,2020-06-16,1,0
61379,33,2020-06-17,3,0
61390,33,2020-06-18,8,0
61401,33,2020-06-19,7,0
61412,33,2020-06-20,4,0
61423,33,2020-06-21,3,0
61434,33,2020-06-22,4,0
61445,33,2020-06-23,4,0
61456,33,2020-06-24,5,0
61467,33,2020-06-25,0,0
61478,33,2020-06-26,2,0
61489,33,2020-06-27,2,0
61500,33,2020-06-28,0,0
61511,33,2020-06-29,5,0
61522,33,2020-06-30,6,0
61533,33,2020-07-01,8,0
61544,33,2020-07-02,5,0
61555,33,2020-07-03,3,0
61566,33,2020-07-04,2,0
61577,33,2020-07-05,0,0
61588,33,2020-07-06,3,0
61599,33,2020-07-07,4,0
61610,33,2020-07-08,20,0
61621,33,2020-07-09,7,0
61632,33,2020-07-10,13,0
61643,33,2020-07-11,2,0
61654,33,2020-07-12,0,0
61665,33,2020-07-13,13,0
61676,33,2020-07-14,2,0
61687,33,2020-07-15,15,0
61698,33,2020-07-16,17,0
61709,33,2020-07-17,26,0
61720,33,2020-07-18,10,0
61731,33,2020-07-19,6,0
61742,33,2020-07-20,14,0
61753,33,2020-07-21,12,0
61764,33,2020-07-22,28,0
61775,33,2020-07-23,25,0
61786,33,2020-07-24,32,0
61797,33,2020-07-25,10,0
61808,33,2020-07-26,4,0
61819,33,2020-07-27,16,0
61830,33,2020-07-28,12,0
61841,33,2020-07-29,13,0
61852,33,2020-07-30,9,0
61863,33,2020-07-31,9,0
61874,33,2020-08-01,10,0
61885,33,2020-08-02,4,0
61896,33,2020-08-03,20,0
61907,33,2020-08-04,13,0
61918,33,2020-08-05,18,0
61929,33,2020-08-06,31,0
61940,33,2020-08-07,28,0
61951,33,2020-08-08,6,0
61962,33,2020-08-09,9,0
61973,33,2020-08-10,54,0
61984,33,2020-08-11,39,0
61995,33,2020-08-12,62,0
62006,33,2020-08-13,79,0
62017,33,2020-08-14,58,0
62028,33,2020-08-15,29,0
62039,33,2020-08-16,31,0
62050,33,2020-08-17,107,0
62061,33,2020-08-18,190,0
62072,33,2020-08-19,181,0
62083,33,2020-08-20,171,0
62094,33,2020-08-21,185,0
62105,33,2020-08-22,147,0
62116,33,2020-08-23,118,0
62127,33,2020-08-24,256,0
62138,33,2020-08-25,328,0
62149,33,2020-08-26,321,0
62160,33,2020-08-27,462,0
62171,33,2020-08-28,373,0
62182,33,2020-08-29,190,0
62193,33,2020-08-30,128,0
62204,33,2020-08-31,485,0
62215,33,2020-09-01,525,0
62226,33,2020-09-02,571,0
62237,33,2020-09-03,476,0
62248,33,2020-09-04,483,0
62259,33,2020-09-05,164,0
62270,33,2020-09-06,133,0
62281,33,2020-09-07,533,0
62292,33,2020-09-08,397,0
62303,33,2020-09-09,405,0
62314,33,2020-09-10,434,0
62325,33,2020-09-11,368,0
62336,33,2020-09-12,139,0
62347,33,2020-09-13,100,0
62358,33,2020-09-14,455,0
62369,33,2020-09-15,477,0
62380,33,2020-09-16,387,0
62391,33,2020-09-17,392,0
62402,33,2020-09-18,369,0
62413,33,2020-09-19,157,0
62424,33,2020-09-20,74,0
62435,33,2020-09-21,367,0
62446,33,2020-09-22,293,0
62457,33,2020-09-23,291,0
62468,33,2020-09-24,249,0
62479,33,2020-09-25,283,0
62490,33,2020-09-26,124,0
62501,33,2020-09-27,60,0
62512,33,2020-09-28,351,0
62523,33,2020-09-29,237,0
62534,33,2020-09-30,259,0
62545,33,2020-10-01,280,0
62556,33,2020-10-02,289,0
62567,33,2020-10-03,131,0
62578,33,2020-10-04,64,0
62589,33,2020-10-05,313,0
62600,33,2020-10-06,292,0
62611,33,2020-10-07,275,0
62622,33,2020-10-08,296,0
62633,33,2020-10-09,298,0
62644,33,2020-10-10,151,0
62655,33,2020-10-11,53,0
62666,33,2020-10-12,398,0
62677,33,2020-10-13,322,0
62688,33,2020-10-14,291,0
62699,33,2020-10-15,320,0
62710,33,2020-10-16,343,0
62721,33,2020-10-17,138,0
62732,33,2020-10-18,74,0
62743,33,2020-10-19,459,0
62754,33,2020-10-20,454,0
62765,33,2020-10-21,543,0
62776,33,2020-10-22,522,0
62787,33,2020-10-23,658,0
62798,33,2020-10-24,193,0
62809,33,2020-10-25,114,0
62820,33,2020-10-26,798,0
62831,33,2020-10-27,634,0
62842,34,2020-05-13,11,0
62853,34,2020-05-14,7,0
62864,34,2020-05-15,5,0
62875,34,2020-05-16,1,0
62886,34,2020-05-17,1,0
62897,34,2020-05-18,15,0
62908,34,2020-05-19,13,0
62919,34,2020-05-20,21,0
62930,34,2020-05-21,0,0
62941,34,2020-05-22,8,0
62952,34,2020-05-23,0,0
62963,34,2020-05-24,1,0
62974,34,2020-05-25,3,0
62985,34,2020-05-26,0,0
62996,34,2020-05-27,1,0
63007,34,2020-05-28,2,0
63018,34,2020-05-29,0,0
63029,34,2020-05-30,8,0
63040,34,2020-05-31,0,0
63051,34,2020-06-01,0,0
63062,34,2020-06-02,4,0
63073,34,2020-06-03,1,0
63084,34,2020-06-04,2,0
63095,34,2020-06-05,3,0
63106,34,2020-06-06,1,0
63117,34,2020-06-07,0,0
63128,34,2020-06-08,2,0
63139,34,2020-06-09,2,0
63150,34,2020-06-10,8,0
63161,34,2020-06-11,1,0
63172,34,2020-06-12,2,0
63183,34,2020-06-13,0,0
63194,34,2020-06-14,1,0
63205,34,2020-06-15,5,0
63216,34,2020-06-16,2,0
63227,34,2020-06-17,3,0
63238,34,2020-06-18,1,0
63249,34,2020-06-19,2,0
63260,34,2020-06-20,0,0
63271,34,2020-06-21,0,0
63282,34,2020-06-22,1,0
63293,34,2020-06-23,2,0
63304,34,2020-06-24,5,0
63315,34,2020-06-25,2,0
63326,34,2020-06-26,8,0
63337,34,2020-06-27,2,0
63348,34,2020-06-28,2,0
63359,34,2020-06-29,3,0
63370,34,2020-06-30,2,0
63381,34,2020-07-01,5,0
63392,34,2020-07-02,3,0
63403,34,2020-07-03,3,0
63414,34,2020-07-04,4,0
63425,34,2020-07-05,2,0
63436,34,2020-07-06,2,0
63447,34,2020-07-07,5,0
63458,34,2020-07-08,11,0
63469,34,2020-07-09,4,0
63480,34,2020-07-10,9,0
63491,34,2020-07-11,4,0
63502,34,2020-07-12,0,0
63513,34,2020-07-13,8,0
63524,34,2020-07-14,0,0
63535,34,2020-07-15,8,0
63546,34,2020-07-16,9,0
63557,34,2020-07-17,5,0
63568,34,2020-07-18,7,0
63579,34,2020-07-19,0,0
63590,34,2020-07-20,14,0
63601,34,2020-07-21,13,0
63612,34,2020-07-22,6,0
63623,34,2020-07-23,10,0
63634,34,2020-07-24,9,0
63645,34,2020-07-25,8,0
63656,34,2020-07-26,1,0
63667,34,2020-07-27,18,0
63678,34,2020-07-28,21,0
63689,34,2020-07-29,19,0
63700,34,2020-07-30,17,0
63711,34,2020-07-31,32,0
63722,34,2020-08-01,4,0
63733,34,2020-08-02,2,0
63744,34,2020-08-03,34,0
63755,34,2020-08-04,16,0
63766,34,2020-08-05,25,0
63777,34,2020-08-06,32,0
63788,34,2020-08-07,48,0
63799,34,2020-08-08,23,0
63810,34,2020-08-09,6,0
63821,34,2020-08-10,61,0
63832,34,2020-08-11,68,0
63843,34,2020-08-12,100,0
63854,34,2020-08-13,115,0
63865,34,2020-08-14,109,0
63876,34,2020-08-15,16,0
63887,34,2020-08-16,3,0
63898,34,2020-08-17,205,0
63909,34,2020-08-18,186,0
63920,34,2020-08-19,160,0
63931,34,2020-08-20,220,0
63942,34,2020-08-21,177,0
63953,34,2020-08-22,84,0
63964,34,2020-08-23,24,0
63975,34,2020-08-24,202,0
63986,34,2020-08-25,207,0
63997,34,2020-08-26,178,0
64008,34,2020-08-27,206,0
64019,34,2020-08-28,230,0
64030,34,2020-08-29,71,0
64041,34,2020-08-30,41,0
64052,34,2020-08-31,214,0
64063,34,2020-09-01,179,0
64074,34,2020-09-02,182,0
64085,34,2020-09-03,208,0
64096,34,2020-09-04,225,0
64107,34,2020-09-05,58,0
64118,34,2020-09-06,38,0
64129,34,2020-09-07,239,0
64140,34,2020-09-08,210,0
64151,34,2020-09-09,192,0
64162,34,2020-09-10,211,0
64173,34,2020-09-11,190,0
64184,34,2020-09-12,71,0
64195,34,2020-09-13,31,0
64206,34,2020-09-14,257,0
64217,34,2020-09-15,225,0
64228,34,2020-09-16,177,0
64239,34,2020-09-17,223,0
64250,34,2020-09-18,252,0
64261,34,2020-09-19,85,0
64272,34,2020-09-20,38,0
64283,34,2020-09-21,249,0
64294,34,2020-09-22,201,0
64305,34,2020-09-23,156,0
64316,34,2020-09-24,182,0
64327,34,2020-09-25,205,0
64338,34,2020-09-26,119,0
64349,34,2020-09-27,36,0
64360,34,2020-09-28,209,0
64371,34,2020-09-29,226,0
64382,34,2020-09-30,222,0
64393,34,2020-10-01,253,0
64404,34,2020-10-02,338,0
64415,34,2020-10-03,222,0
64426,34,2020-10-04,42,0
64437,34,2020-10-05,359,0
64448,34,2020-10-06,365,0
64459,34,2020-10-07,458,0
64470,34,2020-10-08,386,0
64481,34,2020-10-09,432,0
64492,34,2020-10-10,288,0
64503,34,2020-10-11,36,0
64514,34,2020-10-12,558,0
64525,34,2020-10-13,482,0
64536,34,2020-10-14,556,0
64547,34,2020-10-15,538,0
64558,34,2020-10-16,501,0
64569,34,2020-10-17,313,0
64580,34,2020-10-18,107,0
64591,34,2020-10-19,679,0
64602,34,2020-10-20,666,0
64613,34,2020-10-21,905,0
64624,34,2020-10-22,810,0
64635,34,2020-10-23,960,0
64646,34,2020-10-24,582,0
64657,34,2020-10-25,147,0
64668,34,2020-10-26,1045,0
64679,34,2020-10-27,899,0
64690,35,2020-05-13,5,0
64701,35,2020-05-14,8,0
64712,35,2020-05-15,64,0
64723,35,2020-05-16,9,0
64734,35,2020-05-17,1,0
64745,35,2020-05-18,6,0
64756,35,2020-05-19,1,0
64767,35,2020-05-20,5,0
64778,35,2020-05-21,6,0
64789,35,2020-05-22,3,0
64800,35,2020-05-23,3,0
64811,35,2020-05-24,0,0
64822,35,2020-05-25,3,0
64833,35,2020-05-26,2,0
64844,35,2020-05-27,9,0
64855,35,2020-05-28,2,0
64866,35,2020-05-29,0,0
64877,35,2020-05-30,2,0
64888,35,2020-05-31,2,0
64899,35,2020-06-01,1,0
64910,35,2020-06-02,3,0
64921,35,2020-06-03,3,0
64932,35,2020-06-04,0,0
64943,35,2020-06-05,1,0
64954,35,2020-06-06,3,0
64965,35,2020-06-07,0,0
64976,35,2020-06-08,2,0
64987,35,2020-06-09,0,0
64998,35,2020-06-10,2,0
65009,35,2020-06-11,0,0
65020,35,2020-06-12,1,0
65031,35,2020-06-13,0,0
65042,35,2020-06-14,0,0
65053,35,2020-06-15,1,0
65064,35,2020-06-16,0,0
65075,35,2020-06-17,0,0
65086,35,2020-06-18,1,0
65097,35,2020-06-19,1,0
65108,35,2020-06-20,0,0
65119,35,2020-06-21,0,0
65130,35,2020-06-22,0,0
65141,35,2020-06-23,0,0
65152,35,2020-06-24,2,0
65163,35,2020-06-25,3,0
65174,35,2020-06-26,0,0
65185,35,2020-06-27,1,0
65196,35,2020-06-28,0,0
65207,35,2020-06-29,0,0
65218,35,2020-06-30,1,0
65229,35,2020-07-01,2,0
65240,35,2020-07-02,1,0
65251,35,2020-07-03,1,0
65262,35,2020-07-04,1,0
65273,35,2020-07-05,0,0
65284,35,2020-07-06,0,0
65295,35,2020-07-07,2,0
65306,35,2020-07-08,3,0
65317,35,2020-07-09,4,0
65328,35,2020-07-10,10,0
65339,35,2020-07-11,7,0
65350,35,2020-07-12,2,0
65361,35,2020-07-13,13,0
65372,35,2020-07-14,0,0
65383,35,2020-07-15,12,0
65394,35,2020-07-16,5,0
65405,35,2020-07-17,8,0
65416,35,2020-07-18,6,0
65427,35,2020-07-19,1,0
65438,35,2020-07-20,16,0
65449,35,2020-07-21,13,0
65460,35,2020-07-22,31,0
65471,35,2020-07-23,22,0
65482,35,2020-07-24,40,0
65493,35,2020-07-25,27,0
65504,35,2020-07-26,6,0
65515,35,2020-07-27,34,0
65526,35,2020-07-28,50,0
65537,35,2020-07-29,26,0
65548,35,2020-07-30,22,0
65559,35,2020-07-31,43,0
65570,35,2020-08-01,14,0
65581,35,2020-08-02,6,0
65592,35,2020-08-03,39,0
65603,35,2020-08-04,52,0
65614,35,2020-08-05,39,0
65625,35,2020-08-06,21,0
65636,35,2020-08-07,19,0
65647,35,2020-08-08,8,0
65658,35,2020-08-09,3,0
65669,35,2020-08-10,23,0
65680,35,2020-08-11,27,0
65691,35,2020-08-12,27,0
65702,35,2020-08-13,18,0
65713,35,2020-08-14,36,0
65724,35,2020-08-15,5,0
65735,35,2020-08-16,14,0
65746,35,2020-08-17,39,0
65757,35,2020-08-18,59,0
65768,35,2020-08-19,44,0
65779,35,2020-08-20,49,0
65790,35,2020-08-21,59,0
65801,35,2020-08-22,28,0
65812,35,2020-08-23,6,0
65823,35,2020-08-24,48,0
65834,35,2020-08-25,60,0
65845,35,2020-08-26,71,0
65856,35,2020-08-27,63,0
65867,35,2020-08-28,72,0
65878,35,2020-08-29,32,0
65889,35,2020-08-30,20,0
65900,35,2020-08-31,86,0
65911,35,2020-09-01,111,0
65922,35,2020-09-02,109,0
65933,35,2020-09-03,172,0
65944,35,2020-09-04,124,0
65955,35,2020-09-05,67,0
65966,35,2020-09-06,28,0
65977,35,2020-09-07,193,0
65988,35,2020-09-08,182,0
65999,35,2020-09-09,177,0
66010,35,2020-09-10,203,0
66021,35,2020-09-11,158,0
66032,35,2020-09-12,83,0
66043,35,2020-09-13,39,0
66054,35,2020-09-14,160,0
66065,35,2020-09-15,218,0
66076,35,2020-09-16,223,0
66087,35,2020-09-17,274,0
66098,35,2020-09-18,255,0
66109,35,2020-09-19,122,0
66120,35,2020-09-20,42,0
66131,35,2020-09-21,250,0
66142,35,2020-09-22,273,0
66153,35,2020-09-23,209,0
66164,35,2020-09-24,210,0
66175,35,2020-09-25,194,0
66186,35,2020-09-26,101,0
66197,35,2020-09-27,24,0
66208,35,2020-09-28,207,0
66219,35,2020-09-29,209,0
66230,35,2020-09-30,176,0
66241,35,2020-10-01,225,0
66252,35,2020-10-02,226,0
66263,35,2020-10-03,130,0
66274,35,2020-10-04,9,0
66285,35,2020-10-05,259,0
66296,35,2020-10-06,212,0
66307,35,2020-10-07,175,0
66318,35,2020-10-08,232,0
66329,35,2020-10-09,241,0
66340,35,2020-10-10,198,0
66351,35,2020-10-11,30,0
66362,35,2020-10-12,358,0
66373,35,2020-10-13,239,0
66384,35,2020-10-14,272,0
66395,35,2020-10-15,302,0
66406,35,2020-10-16,329,0
66417,35,2020-10-17,217,0
66428,35,2020-10-18,49,0
66439,35,2020-10-19,431,0
66450,35,2020-10-20,498,0
66461,35,2020-10-21,419,0
66472,35,2020-10-22,443,0
66483,35,2020-10-23,578,0
66494,35,2020-10-24,339,0
66505,35,2020-10-25,63,0
66516,35,2020-10-26,626,0
66527,35,2020-10-27,463,0
66538,36,2020-05-13,1,0
66549,36,2020-05-14,1,0
66560,36,2020-05-15,5,0
66571,36,2020-05-16,1,0
66582,36,2020-05-17,0,0
66593,36,2020-05-18,1,0
66604,36,2020-05-19,2,0
66615,36,2020-05-20,0,0
66626,36,2020-05-21,0,0
66637,36,2020-05-22,0,0
66648,36,2020-05-23,0,0
66659,36,2020-05-24,0,0
66670,36,2020-05-25,1,0
66681,36,2020-05-26,0,0
66692,36,2020-05-27,0,0
66703,36,2020-05-28,0,0
66714,36,2020-05-29,1,0
66725,36,2020-05-30,1,0
66736,36,2020-05-31,0,0
66747,36,2020-06-01,0,0
66758,36,2020-06-02,1,0
66769,36,2020-06-03,2,0
66780,36,2020-06-04,0,0
66791,36,2020-06-05,1,0
66802,36,2020-06-06,0,0
66813,36,2020-06-07,0,0
66824,36,2020-06-08,0,0
66835,36,2020-06-09,1,0
66846,36,2020-06-10,0,0
66857,36,2020-06-11,0,0
66868,36,2020-06-12,0,0
66879,36,2020-06-13,0,0
66890,36,2020-06-14,0,0
66901,36,2020-06-15,0,0
66912,36,2020-06-16,0,0
66923,36,2020-06-17,0,0
66934,36,2020-06-18,0,0
66945,36,2020-06-19,0,0
66956,36,2020-06-20,1,0
66967,36,2020-06-21,0,0
66978,36,2020-06-22,0,0
66989,36,2020-06-23,3,0
67000,36,2020-06-24,0,0
67011,36,2020-06-25,0,0
67022,36,2020-06-26,1,0
67033,36,2020-06-27,0,0
67044,36,2020-06-28,0,0
67055,36,2020-06-29,0,0
67066,36,2020-06-30,0,0
67077,36,2020-07-01,0,0
67088,36,2020-07-02,0,0
67099,36,2020-07-03,0,0
67110,36,2020-07-04,0,0
67121,36,2020-07-05,0,0
67132,36,2020-07-06,0,0
67143,36,2020-07-07,0,0
67154,36,2020-07-08,0,0
67165,36,2020-07-09,0,0
67176,36,2020-07-10,0,0
67187,36,2020-07-11,0,0
67198,36,2020-07-12,0,0
67209,36,2020-07-13,0,0
67220,36,2020-07-14,0,0
67231,36,2020-07-15,1,0
67242,36,2020-07-16,0,0
67253,36,2020-07-17,0,0
67264,36,2020-07-18,0,0
67275,36,2020-07-19,0,0
67286,36,2020-07-20,0,0
67297,36,2020-07-21,0,0
67308,36,2020-07-22,1,0
67319,36,2020-07-23,0,0
67330,36,2020-07-24,0,0
67341,36,2020-07-25,0,0
67352,36,2020-07-26,0,0
67363,36,2020-07-27,3,0
67374,36,2020-07-28,1,0
67385,36,2020-07-29,0,0
67396,36,2020-07-30,4,0
67407,36,2020-07-31,0,0
67418,36,2020-08-01,0,0
67429,36,2020-08-02,0,0
67440,36,2020-08-03,0,0
67451,36,2020-08-04,1,0
67462,36,2020-08-05,1,0
67473,36,2020-08-06,6,0
67484,36,2020-08-07,2,0
67495,36,2020-08-08,0,0
67506,36,2020-08-09,0,0
67517,36,2020-08-10,5,0
67528,36,2020-08-11,3,0
67539,36,2020-08-12,2,0
67550,36,2020-08-13,0,0
67561,36,2020-08-14,8,0
67572,36,2020-08-15,0,0
67583,36,2020-08-16,0,0
67594,36,2020-08-17,4,0
67605,36,2020-08-18,1,0
67616,36,2020-08-19,2,0
67627,36,2020-08-20,2,0
67638,36,2020-08-21,0,0
67649,36,2020-08-22,1,0
67660,36,2020-08-23,0,0
67671,36,2020-08-24,12,0
67682,36,2020-08-25,8,0
67693,36,2020-08-26,15,0
67704,36,2020-08-27,11,0
67715,36,2020-08-28,7,0
67726,36,2020-08-29,4,0
67737,36,2020-08-30,0,0
67748,36,2020-08-31,10,0
67759,36,2020-09-01,8,0
67770,36,2020-09-02,8,0
67781,36,2020-09-03,7,0
67792,36,2020-09-04,2,0
67803,36,2020-09-05,1,0
67814,36,2020-09-06,0,0
67825,36,2020-09-07,7,0
67836,36,2020-09-08,9,0
67847,36,2020-09-09,7,0
67858,36,2020-09-10,5,0
67869,36,2020-09-11,8,0
67880,36,2020-09-12,4,0
67891,36,2020-09-13,2,0
67902,36,2020-09-14,11,0
67913,36,2020-09-15,23,0
67924,36,2020-09-16,11,0
67935,36,2020-09-17,18,0
67946,36,2020-09-18,16,0
67957,36,2020-09-19,4,0
67968,36,2020-09-20,0,0
67979,36,2020-09-21,20,0
67990,36,2020-09-22,6,0
68001,36,2020-09-23,7,0
68012,36,2020-09-24,14,0
68023,36,2020-09-25,13,0
68034,36,2020-09-26,2,0
68045,36,2020-09-27,0,0
68056,36,2020-09-28,11,0
68067,36,2020-09-29,11,0
68078,36,2020-09-30,9,0
68089,36,2020-10-01,11,0
68100,36,2020-10-02,16,0
68111,36,2020-10-03,8,0
68122,36,2020-10-04,0,0
68133,36,2020-10-05,26,0
68144,36,2020-10-06,14,0
68155,36,2020-10-07,22,0
68166,36,2020-10-08,20,0
68177,36,2020-10-09,24,0
68188,36,2020-10-10,13,0
68199,36,2020-10-11,0,0
68210,36,2020-10-12,38,0
68221,36,2020-10-13,26,0
68232,36,2020-10-14,44,0
68243,36,2020-10-15,39,0
68254,36,2020-10-16,46,0
68265,36,2020-10-17,26,0
68276,36,2020-10-18,3,0
68287,36,2020-10-19,68,0
68298,36,2020-10-20,83,0
68309,36,2020-10-21,60,0
68320,36,2020-10-22,53,0
68331,36,2020-10-23,102,0
68342,36,2020-10-24,50,0
68353,36,2020-10-25,7,0
68364,36,2020-10-26,86,0
68375,36,2020-10-27,46,0
68386,37,2020-05-13,7,0
68397,37,2020-05-14,5,0
68408,37,2020-05-15,8,0
68419,37,2020-05-16,1,0
68430,37,2020-05-17,2,0
68441,37,2020-05-18,11,0
68452,37,2020-05-19,9,0
68463,37,2020-05-20,16,0
68474,37,2020-05-21,1,0
68485,37,2020-05-22,5,0
68496,37,2020-05-23,2,0
68507,37,2020-05-24,2,0
68518,37,2020-05-25,3,0
68529,37,2020-05-26,3,0
68540,37,2020-05-27,2,0
68551,37,2020-05-28,5,0
68562,37,2020-05-29,2,0
68573,37,2020-05-30,1,0
68584,37,2020-05-31,1,0
68595,37,2020-06-01,0,0
68606,37,2020-06-02,1,0
68617,37,2020-06-03,1,0
68628,37,2020-06-04,2,0
68639,37,2020-06-05,3,0
68650,37,2020-06-06,1,0
68661,37,2020-06-07,0,0
68672,37,2020-06-08,2,0
68683,37,2020-06-09,1,0
68694,37,2020-06-10,0,0
68705,37,2020-06-11,0,0
68716,37,2020-06-12,4,0
68727,37,2020-06-13,1,0
68738,37,2020-06-14,0,0
68749,37,2020-06-15,1,0
68760,37,2020-06-16,3,0
68771,37,2020-06-17,2,0
68782,37,2020-06-18,1,0
68793,37,2020-06-19,1,0
68804,37,2020-06-20,0,0
68815,37,2020-06-21,0,0
68826,37,2020-06-22,1,0
68837,37,2020-06-23,0,0
68848,37,2020-06-24,0,0
68859,37,2020-06-25,0,0
68870,37,2020-06-26,2,0
68881,37,2020-06-27,4,0
68892,37,2020-06-28,1,0
