,dep,jour,P,cl_age90
61797,2B,2020-10-25,8,0
61808,2B,2020-10-26,162,0
61819,2B,2020-10-27,124,0
61830,2B,2020-10-28,102,0
61841,2B,2020-10-29,97,0
61852,2B,2020-10-30,106,0
61863,2B,2020-10-31,32,0
61874,2B,2020-11-01,9,0
61885,2B,2020-11-02,132,0
61896,2B,2020-11-03,99,0
61907,2B,2020-11-04,65,0
61918,2B,2020-11-05,48,0
61929,2B,2020-11-06,52,0
61940,2B,2020-11-07,15,0
61951,2B,2020-11-08,6,0
61962,2B,2020-11-09,80,0
61973,2B,2020-11-10,56,0
61984,2B,2020-11-11,3,0
61995,2B,2020-11-12,64,0
62006,2B,2020-11-13,29,0
62017,2B,2020-11-14,7,0
62028,2B,2020-11-15,1,0
62039,2B,2020-11-16,33,0
62050,30,2020-05-13,0,0
62061,30,2020-05-14,18,0
62072,30,2020-05-15,15,0
62083,30,2020-05-16,2,0
62094,30,2020-05-17,1,0
62105,30,2020-05-18,13,0
62116,30,2020-05-19,20,0
62127,30,2020-05-20,9,0
62138,30,2020-05-21,0,0
62149,30,2020-05-22,5,0
62160,30,2020-05-23,5,0
62171,30,2020-05-24,3,0
62182,30,2020-05-25,9,0
62193,30,2020-05-26,7,0
62204,30,2020-05-27,10,0
62215,30,2020-05-28,3,0
62226,30,2020-05-29,11,0
62237,30,2020-05-30,3,0
62248,30,2020-05-31,1,0
62259,30,2020-06-01,1,0
62270,30,2020-06-02,5,0
62281,30,2020-06-03,4,0
62292,30,2020-06-04,27,0
62303,30,2020-06-05,13,0
62314,30,2020-06-06,5,0
62325,30,2020-06-07,1,0
62336,30,2020-06-08,6,0
62347,30,2020-06-09,33,0
62358,30,2020-06-10,27,0
62369,30,2020-06-11,34,0
62380,30,2020-06-12,29,0
62391,30,2020-06-13,1,0
62402,30,2020-06-14,0,0
62413,30,2020-06-15,3,0
62424,30,2020-06-16,4,0
62435,30,2020-06-17,2,0
62446,30,2020-06-18,15,0
62457,30,2020-06-19,10,0
62468,30,2020-06-20,0,0
62479,30,2020-06-21,1,0
62490,30,2020-06-22,7,0
62501,30,2020-06-23,12,0
62512,30,2020-06-24,5,0
62523,30,2020-06-25,2,0
62534,30,2020-06-26,12,0
62545,30,2020-06-27,1,0
62556,30,2020-06-28,0,0
62567,30,2020-06-29,7,0
62578,30,2020-06-30,15,0
62589,30,2020-07-01,6,0
62600,30,2020-07-02,2,0
62611,30,2020-07-03,10,0
62622,30,2020-07-04,0,0
62633,30,2020-07-05,0,0
62644,30,2020-07-06,4,0
62655,30,2020-07-07,1,0
62666,30,2020-07-08,7,0
62677,30,2020-07-09,7,0
62688,30,2020-07-10,4,0
62699,30,2020-07-11,0,0
62710,30,2020-07-12,1,0
62721,30,2020-07-13,1,0
62732,30,2020-07-14,1,0
62743,30,2020-07-15,2,0
62754,30,2020-07-16,6,0
62765,30,2020-07-17,7,0
62776,30,2020-07-18,2,0
62787,30,2020-07-19,1,0
62798,30,2020-07-20,5,0
62809,30,2020-07-21,18,0
62820,30,2020-07-22,16,0
62831,30,2020-07-23,10,0
62842,30,2020-07-24,23,0
62853,30,2020-07-25,7,0
62864,30,2020-07-26,0,0
62875,30,2020-07-27,14,0
62886,30,2020-07-28,9,0
62897,30,2020-07-29,17,0
62908,30,2020-07-30,12,0
62919,30,2020-07-31,19,0
62930,30,2020-08-01,8,0
62941,30,2020-08-02,3,0
62952,30,2020-08-03,16,0
62963,30,2020-08-04,22,0
62974,30,2020-08-05,21,0
62985,30,2020-08-06,23,0
62996,30,2020-08-07,15,0
63007,30,2020-08-08,14,0
63018,30,2020-08-09,11,0
63029,30,2020-08-10,32,0
63040,30,2020-08-11,29,0
63051,30,2020-08-12,39,0
63062,30,2020-08-13,36,0
63073,30,2020-08-14,49,0
63084,30,2020-08-15,12,0
63095,30,2020-08-16,15,0
63106,30,2020-08-17,39,0
63117,30,2020-08-18,64,0
63128,30,2020-08-19,66,0
63139,30,2020-08-20,51,0
63150,30,2020-08-21,53,0
63161,30,2020-08-22,28,0
63172,30,2020-08-23,9,0
63183,30,2020-08-24,63,0
63194,30,2020-08-25,86,0
63205,30,2020-08-26,61,0
63216,30,2020-08-27,53,0
63227,30,2020-08-28,64,0
63238,30,2020-08-29,29,0
63249,30,2020-08-30,16,0
63260,30,2020-08-31,81,0
63271,30,2020-09-01,95,0
63282,30,2020-09-02,106,0
63293,30,2020-09-03,98,0
63304,30,2020-09-04,87,0
63315,30,2020-09-05,43,0
63326,30,2020-09-06,26,0
63337,30,2020-09-07,92,0
63348,30,2020-09-08,121,0
63359,30,2020-09-09,88,0
63370,30,2020-09-10,123,0
63381,30,2020-09-11,104,0
63392,30,2020-09-12,33,0
63403,30,2020-09-13,18,0
63414,30,2020-09-14,112,0
63425,30,2020-09-15,114,0
63436,30,2020-09-16,140,0
63447,30,2020-09-17,135,0
63458,30,2020-09-18,139,0
63469,30,2020-09-19,63,0
63480,30,2020-09-20,21,0
63491,30,2020-09-21,175,0
63502,30,2020-09-22,141,0
63513,30,2020-09-23,149,0
63524,30,2020-09-24,126,0
63535,30,2020-09-25,111,0
63546,30,2020-09-26,75,0
63557,30,2020-09-27,35,0
63568,30,2020-09-28,161,0
63579,30,2020-09-29,134,0
63590,30,2020-09-30,129,0
63601,30,2020-10-01,207,0
63612,30,2020-10-02,193,0
63623,30,2020-10-03,108,0
63634,30,2020-10-04,26,0
63645,30,2020-10-05,212,0
63656,30,2020-10-06,265,0
63667,30,2020-10-07,213,0
63678,30,2020-10-08,237,0
63689,30,2020-10-09,292,0
63700,30,2020-10-10,232,0
63711,30,2020-10-11,32,0
63722,30,2020-10-12,296,0
63733,30,2020-10-13,318,0
63744,30,2020-10-14,315,0
63755,30,2020-10-15,408,0
63766,30,2020-10-16,296,0
63777,30,2020-10-17,141,0
63788,30,2020-10-18,53,0
63799,30,2020-10-19,344,0
63810,30,2020-10-20,376,0
63821,30,2020-10-21,473,0
63832,30,2020-10-22,710,0
63843,30,2020-10-23,857,0
63854,30,2020-10-24,383,0
63865,30,2020-10-25,96,0
63876,30,2020-10-26,759,0
63887,30,2020-10-27,834,0
63898,30,2020-10-28,805,0
63909,30,2020-10-29,910,0
63920,30,2020-10-30,880,0
63931,30,2020-10-31,389,0
63942,30,2020-11-01,108,0
63953,30,2020-11-02,795,0
63964,30,2020-11-03,732,0
63975,30,2020-11-04,709,0
63986,30,2020-11-05,669,0
63997,30,2020-11-06,565,0
64008,30,2020-11-07,224,0
64019,30,2020-11-08,60,0
64030,30,2020-11-09,636,0
64041,30,2020-11-10,528,0
64052,30,2020-11-11,61,0
64063,30,2020-11-12,477,0
64074,30,2020-11-13,367,0
64085,30,2020-11-14,103,0
64096,30,2020-11-15,24,0
64107,30,2020-11-16,385,0
64118,31,2020-05-13,19,0
64129,31,2020-05-14,9,0
64140,31,2020-05-15,17,0
64151,31,2020-05-16,3,0
64162,31,2020-05-17,2,0
64173,31,2020-05-18,9,0
64184,31,2020-05-19,6,0
64195,31,2020-05-20,6,0
64206,31,2020-05-21,1,0
64217,31,2020-05-22,7,0
64228,31,2020-05-23,0,0
64239,31,2020-05-24,1,0
64250,31,2020-05-25,3,0
64261,31,2020-05-26,0,0
64272,31,2020-05-27,10,0
64283,31,2020-05-28,3,0
64294,31,2020-05-29,4,0
64305,31,2020-05-30,0,0
64316,31,2020-05-31,0,0
64327,31,2020-06-01,1,0
64338,31,2020-06-02,9,0
64349,31,2020-06-03,6,0
64360,31,2020-06-04,3,0
64371,31,2020-06-05,1,0
64382,31,2020-06-06,1,0
64393,31,2020-06-07,0,0
64404,31,2020-06-08,7,0
64415,31,2020-06-09,8,0
64426,31,2020-06-10,7,0
64437,31,2020-06-11,9,0
64448,31,2020-06-12,14,0
64459,31,2020-06-13,3,0
64470,31,2020-06-14,0,0
64481,31,2020-06-15,4,0
64492,31,2020-06-16,5,0
64503,31,2020-06-17,8,0
64514,31,2020-06-18,2,0
64525,31,2020-06-19,22,0
64536,31,2020-06-20,1,0
64547,31,2020-06-21,2,0
64558,31,2020-06-22,15,0
64569,31,2020-06-23,7,0
64580,31,2020-06-24,9,0
64591,31,2020-06-25,7,0
64602,31,2020-06-26,9,0
64613,31,2020-06-27,1,0
64624,31,2020-06-28,2,0
64635,31,2020-06-29,15,0
64646,31,2020-06-30,6,0
64657,31,2020-07-01,10,0
64668,31,2020-07-02,12,0
64679,31,2020-07-03,8,0
64690,31,2020-07-04,1,0
64701,31,2020-07-05,0,0
64712,31,2020-07-06,4,0
64723,31,2020-07-07,6,0
64734,31,2020-07-08,4,0
64745,31,2020-07-09,15,0
64756,31,2020-07-10,7,0
64767,31,2020-07-11,2,0
64778,31,2020-07-12,2,0
64789,31,2020-07-13,8,0
64800,31,2020-07-14,2,0
64811,31,2020-07-15,11,0
64822,31,2020-07-16,19,0
64833,31,2020-07-17,13,0
64844,31,2020-07-18,5,0
64855,31,2020-07-19,1,0
64866,31,2020-07-20,27,0
64877,31,2020-07-21,20,0
64888,31,2020-07-22,28,0
64899,31,2020-07-23,50,0
64910,31,2020-07-24,27,0
64921,31,2020-07-25,10,0
64932,31,2020-07-26,3,0
64943,31,2020-07-27,22,0
64954,31,2020-07-28,34,0
64965,31,2020-07-29,34,0
64976,31,2020-07-30,58,0
64987,31,2020-07-31,50,0
64998,31,2020-08-01,15,0
65009,31,2020-08-02,8,0
65020,31,2020-08-03,67,0
65031,31,2020-08-04,76,0
65042,31,2020-08-05,60,0
65053,31,2020-08-06,106,0
65064,31,2020-08-07,80,0
65075,31,2020-08-08,26,0
65086,31,2020-08-09,14,0
65097,31,2020-08-10,60,0
65108,31,2020-08-11,97,0
65119,31,2020-08-12,92,0
65130,31,2020-08-13,120,0
65141,31,2020-08-14,123,0
65152,31,2020-08-15,31,0
65163,31,2020-08-16,18,0
65174,31,2020-08-17,127,0
65185,31,2020-08-18,152,0
65196,31,2020-08-19,116,0
65207,31,2020-08-20,137,0
65218,31,2020-08-21,139,0
65229,31,2020-08-22,47,0
65240,31,2020-08-23,53,0
65251,31,2020-08-24,160,0
65262,31,2020-08-25,171,0
65273,31,2020-08-26,157,0
65284,31,2020-08-27,132,0
65295,31,2020-08-28,138,0
65306,31,2020-08-29,78,0
65317,31,2020-08-30,60,0
65328,31,2020-08-31,170,0
65339,31,2020-09-01,239,0
65350,31,2020-09-02,222,0
65361,31,2020-09-03,352,0
65372,31,2020-09-04,237,0
65383,31,2020-09-05,72,0
65394,31,2020-09-06,64,0
65405,31,2020-09-07,379,0
65416,31,2020-09-08,416,0
65427,31,2020-09-09,445,0
65438,31,2020-09-10,469,0
65449,31,2020-09-11,379,0
65460,31,2020-09-12,119,0
65471,31,2020-09-13,71,0
65482,31,2020-09-14,647,0
65493,31,2020-09-15,574,0
65504,31,2020-09-16,577,0
65515,31,2020-09-17,689,0
65526,31,2020-09-18,567,0
65537,31,2020-09-19,226,0
65548,31,2020-09-20,122,0
65559,31,2020-09-21,571,0
65570,31,2020-09-22,609,0
65581,31,2020-09-23,525,0
65592,31,2020-09-24,495,0
65603,31,2020-09-25,452,0
65614,31,2020-09-26,182,0
65625,31,2020-09-27,103,0
65636,31,2020-09-28,440,0
65647,31,2020-09-29,466,0
65658,31,2020-09-30,446,0
65669,31,2020-10-01,464,0
65680,31,2020-10-02,536,0
65691,31,2020-10-03,207,0
65702,31,2020-10-04,101,0
65713,31,2020-10-05,547,0
65724,31,2020-10-06,458,0
65735,31,2020-10-07,551,0
65746,31,2020-10-08,580,0
65757,31,2020-10-09,646,0
65768,31,2020-10-10,267,0
65779,31,2020-10-11,214,0
65790,31,2020-10-12,746,0
65801,31,2020-10-13,699,0
65812,31,2020-10-14,575,0
65823,31,2020-10-15,753,0
65834,31,2020-10-16,815,0
65845,31,2020-10-17,342,0
65856,31,2020-10-18,209,0
65867,31,2020-10-19,962,0
65878,31,2020-10-20,920,0
65889,31,2020-10-21,978,0
65900,31,2020-10-22,937,0
65911,31,2020-10-23,1130,0
65922,31,2020-10-24,418,0
65933,31,2020-10-25,332,0
65944,31,2020-10-26,1060,0
65955,31,2020-10-27,942,0
65966,31,2020-10-28,879,0
65977,31,2020-10-29,795,0
65988,31,2020-10-30,896,0
65999,31,2020-10-31,389,0
66010,31,2020-11-01,357,0
66021,31,2020-11-02,942,0
66032,31,2020-11-03,827,0
66043,31,2020-11-04,667,0
66054,31,2020-11-05,660,0
66065,31,2020-11-06,665,0
66076,31,2020-11-07,254,0
66087,31,2020-11-08,140,0
66098,31,2020-11-09,630,0
66109,31,2020-11-10,496,0
66120,31,2020-11-11,92,0
66131,31,2020-11-12,504,0
66142,31,2020-11-13,407,0
66153,31,2020-11-14,131,0
66164,31,2020-11-15,54,0
66175,31,2020-11-16,347,0
66186,32,2020-05-13,2,0
66197,32,2020-05-14,3,0
66208,32,2020-05-15,1,0
66219,32,2020-05-16,2,0
66230,32,2020-05-17,2,0
66241,32,2020-05-18,21,0
66252,32,2020-05-19,9,0
66263,32,2020-05-20,3,0
66274,32,2020-05-21,0,0
66285,32,2020-05-22,0,0
66296,32,2020-05-23,1,0
66307,32,2020-05-24,1,0
66318,32,2020-05-25,1,0
66329,32,2020-05-26,2,0
66340,32,2020-05-27,6,0
66351,32,2020-05-28,4,0
66362,32,2020-05-29,9,0
66373,32,2020-05-30,0,0
66384,32,2020-05-31,0,0
66395,32,2020-06-01,0,0
66406,32,2020-06-02,1,0
66417,32,2020-06-03,0,0
66428,32,2020-06-04,1,0
66439,32,2020-06-05,0,0
66450,32,2020-06-06,1,0
66461,32,2020-06-07,0,0
66472,32,2020-06-08,0,0
66483,32,2020-06-09,1,0
66494,32,2020-06-10,1,0
66505,32,2020-06-11,2,0
66516,32,2020-06-12,0,0
66527,32,2020-06-13,0,0
66538,32,2020-06-14,0,0
66549,32,2020-06-15,0,0
66560,32,2020-06-16,0,0
66571,32,2020-06-17,0,0
66582,32,2020-06-18,0,0
66593,32,2020-06-19,0,0
66604,32,2020-06-20,0,0
66615,32,2020-06-21,0,0
66626,32,2020-06-22,0,0
66637,32,2020-06-23,1,0
66648,32,2020-06-24,1,0
66659,32,2020-06-25,0,0
66670,32,2020-06-26,0,0
66681,32,2020-06-27,0,0
66692,32,2020-06-28,0,0
66703,32,2020-06-29,0,0
66714,32,2020-06-30,1,0
66725,32,2020-07-01,1,0
66736,32,2020-07-02,0,0
66747,32,2020-07-03,0,0
66758,32,2020-07-04,0,0
66769,32,2020-07-05,0,0
66780,32,2020-07-06,0,0
66791,32,2020-07-07,0,0
66802,32,2020-07-08,0,0
66813,32,2020-07-09,0,0
66824,32,2020-07-10,0,0
66835,32,2020-07-11,0,0
66846,32,2020-07-12,0,0
66857,32,2020-07-13,0,0
66868,32,2020-07-14,0,0
66879,32,2020-07-15,0,0
66890,32,2020-07-16,0,0
66901,32,2020-07-17,2,0
66912,32,2020-07-18,0,0
66923,32,2020-07-19,0,0
66934,32,2020-07-20,3,0
66945,32,2020-07-21,3,0
66956,32,2020-07-22,0,0
66967,32,2020-07-23,0,0
66978,32,2020-07-24,0,0
66989,32,2020-07-25,0,0
67000,32,2020-07-26,0,0
67011,32,2020-07-27,1,0
67022,32,2020-07-28,5,0
67033,32,2020-07-29,2,0
67044,32,2020-07-30,1,0
67055,32,2020-07-31,0,0
67066,32,2020-08-01,1,0
67077,32,2020-08-02,0,0
67088,32,2020-08-03,1,0
67099,32,2020-08-04,0,0
67110,32,2020-08-05,2,0
67121,32,2020-08-06,0,0
67132,32,2020-08-07,1,0
67143,32,2020-08-08,0,0
67154,32,2020-08-09,0,0
67165,32,2020-08-10,8,0
67176,32,2020-08-11,4,0
67187,32,2020-08-12,3,0
67198,32,2020-08-13,4,0
67209,32,2020-08-14,3,0
67220,32,2020-08-15,1,0
67231,32,2020-08-16,1,0
67242,32,2020-08-17,2,0
67253,32,2020-08-18,11,0
67264,32,2020-08-19,9,0
67275,32,2020-08-20,8,0
67286,32,2020-08-21,6,0
67297,32,2020-08-22,3,0
67308,32,2020-08-23,1,0
67319,32,2020-08-24,8,0
67330,32,2020-08-25,6,0
67341,32,2020-08-26,11,0
67352,32,2020-08-27,7,0
67363,32,2020-08-28,40,0
67374,32,2020-08-29,5,0
67385,32,2020-08-30,1,0
67396,32,2020-08-31,10,0
67407,32,2020-09-01,14,0
67418,32,2020-09-02,10,0
67429,32,2020-09-03,19,0
67440,32,2020-09-04,18,0
67451,32,2020-09-05,4,0
67462,32,2020-09-06,2,0
67473,32,2020-09-07,29,0
67484,32,2020-09-08,32,0
67495,32,2020-09-09,40,0
67506,32,2020-09-10,31,0
67517,32,2020-09-11,32,0
67528,32,2020-09-12,6,0
67539,32,2020-09-13,3,0
67550,32,2020-09-14,34,0
67561,32,2020-09-15,26,0
67572,32,2020-09-16,78,0
67583,32,2020-09-17,35,0
67594,32,2020-09-18,32,0
67605,32,2020-09-19,5,0
67616,32,2020-09-20,4,0
67627,32,2020-09-21,57,0
67638,32,2020-09-22,24,0
67649,32,2020-09-23,16,0
67660,32,2020-09-24,34,0
67671,32,2020-09-25,31,0
67682,32,2020-09-26,7,0
67693,32,2020-09-27,2,0
67704,32,2020-09-28,31,0
67715,32,2020-09-29,20,0
67726,32,2020-09-30,25,0
67737,32,2020-10-01,41,0
67748,32,2020-10-02,20,0
67759,32,2020-10-03,6,0
67770,32,2020-10-04,0,0
67781,32,2020-10-05,41,0
67792,32,2020-10-06,21,0
67803,32,2020-10-07,40,0
67814,32,2020-10-08,31,0
67825,32,2020-10-09,52,0
67836,32,2020-10-10,15,0
67847,32,2020-10-11,3,0
67858,32,2020-10-12,66,0
67869,32,2020-10-13,53,0
67880,32,2020-10-14,35,0
67891,32,2020-10-15,39,0
67902,32,2020-10-16,47,0
67913,32,2020-10-17,17,0
67924,32,2020-10-18,0,0
67935,32,2020-10-19,100,0
67946,32,2020-10-20,59,0
67957,32,2020-10-21,48,0
67968,32,2020-10-22,83,0
67979,32,2020-10-23,62,0
67990,32,2020-10-24,41,0
68001,32,2020-10-25,3,0
68012,32,2020-10-26,101,0
68023,32,2020-10-27,85,0
68034,32,2020-10-28,86,0
68045,32,2020-10-29,75,0
68056,32,2020-10-30,61,0
68067,32,2020-10-31,33,0
68078,32,2020-11-01,3,0
68089,32,2020-11-02,131,0
68100,32,2020-11-03,95,0
68111,32,2020-11-04,84,0
68122,32,2020-11-05,84,0
68133,32,2020-11-06,95,0
68144,32,2020-11-07,23,0
68155,32,2020-11-08,4,0
68166,32,2020-11-09,91,0
68177,32,2020-11-10,52,0
68188,32,2020-11-11,7,0
68199,32,2020-11-12,92,0
68210,32,2020-11-13,49,0
68221,32,2020-11-14,17,0
68232,32,2020-11-15,4,0
68243,32,2020-11-16,81,0
68254,33,2020-05-13,4,0
68265,33,2020-05-14,5,0
68276,33,2020-05-15,5,0
68287,33,2020-05-16,0,0
68298,33,2020-05-17,1,0
68309,33,2020-05-18,6,0
68320,33,2020-05-19,5,0
68331,33,2020-05-20,6,0
68342,33,2020-05-21,0,0
68353,33,2020-05-22,3,0
68364,33,2020-05-23,2,0
68375,33,2020-05-24,0,0
68386,33,2020-05-25,5,0
68397,33,2020-05-26,2,0
68408,33,2020-05-27,7,0
68419,33,2020-05-28,3,0
68430,33,2020-05-29,3,0
68441,33,2020-05-30,3,0
68452,33,2020-05-31,0,0
68463,33,2020-06-01,4,0
68474,33,2020-06-02,0,0
68485,33,2020-06-03,4,0
68496,33,2020-06-04,0,0
68507,33,2020-06-05,1,0
68518,33,2020-06-06,0,0
68529,33,2020-06-07,0,0
68540,33,2020-06-08,2,0
68551,33,2020-06-09,2,0
68562,33,2020-06-10,3,0
68573,33,2020-06-11,8,0
68584,33,2020-06-12,0,0
68595,33,2020-06-13,3,0
68606,33,2020-06-14,0,0
68617,33,2020-06-15,1,0
68628,33,2020-06-16,1,0
68639,33,2020-06-17,3,0
68650,33,2020-06-18,8,0
68661,33,2020-06-19,7,0
68672,33,2020-06-20,4,0
68683,33,2020-06-21,3,0
68694,33,2020-06-22,4,0
68705,33,2020-06-23,4,0
68716,33,2020-06-24,5,0
68727,33,2020-06-25,0,0
68738,33,2020-06-26,2,0
68749,33,2020-06-27,2,0
68760,33,2020-06-28,0,0
68771,33,2020-06-29,5,0
68782,33,2020-06-30,6,0
68793,33,2020-07-01,8,0
68804,33,2020-07-02,5,0
68815,33,2020-07-03,3,0
68826,33,2020-07-04,2,0
68837,33,2020-07-05,0,0
68848,33,2020-07-06,3,0
68859,33,2020-07-07,4,0
68870,33,2020-07-08,20,0
68881,33,2020-07-09,7,0
68892,33,2020-07-10,13,0
68903,33,2020-07-11,2,0
68914,33,2020-07-12,0,0
68925,33,2020-07-13,14,0
68936,33,2020-07-14,2,0
68947,33,2020-07-15,15,0
68958,33,2020-07-16,17,0
68969,33,2020-07-17,26,0
68980,33,2020-07-18,10,0
68991,33,2020-07-19,6,0
69002,33,2020-07-20,14,0
69013,33,2020-07-21,12,0
69024,33,2020-07-22,28,0
69035,33,2020-07-23,25,0
69046,33,2020-07-24,33,0
69057,33,2020-07-25,10,0
69068,33,2020-07-26,4,0
69079,33,2020-07-27,16,0
69090,33,2020-07-28,12,0
69101,33,2020-07-29,13,0
69112,33,2020-07-30,9,0
69123,33,2020-07-31,9,0
69134,33,2020-08-01,10,0
69145,33,2020-08-02,4,0
69156,33,2020-08-03,20,0
69167,33,2020-08-04,13,0
69178,33,2020-08-05,18,0
69189,33,2020-08-06,31,0
69200,33,2020-08-07,27,0
69211,33,2020-08-08,6,0
69222,33,2020-08-09,9,0
69233,33,2020-08-10,54,0
69244,33,2020-08-11,39,0
69255,33,2020-08-12,62,0
69266,33,2020-08-13,79,0
69277,33,2020-08-14,58,0
69288,33,2020-08-15,30,0
69299,33,2020-08-16,31,0
69310,33,2020-08-17,107,0
69321,33,2020-08-18,190,0
69332,33,2020-08-19,181,0
69343,33,2020-08-20,171,0
69354,33,2020-08-21,185,0
69365,33,2020-08-22,147,0
69376,33,2020-08-23,118,0
69387,33,2020-08-24,256,0
69398,33,2020-08-25,328,0
69409,33,2020-08-26,321,0
69420,33,2020-08-27,463,0
69431,33,2020-08-28,373,0
69442,33,2020-08-29,190,0
69453,33,2020-08-30,128,0
69464,33,2020-08-31,485,0
69475,33,2020-09-01,525,0
69486,33,2020-09-02,571,0
69497,33,2020-09-03,476,0
69508,33,2020-09-04,483,0
69519,33,2020-09-05,164,0
69530,33,2020-09-06,133,0
69541,33,2020-09-07,533,0
69552,33,2020-09-08,397,0
69563,33,2020-09-09,406,0
69574,33,2020-09-10,434,0
69585,33,2020-09-11,369,0
69596,33,2020-09-12,139,0
69607,33,2020-09-13,100,0
69618,33,2020-09-14,455,0
69629,33,2020-09-15,477,0
69640,33,2020-09-16,388,0
69651,33,2020-09-17,392,0
69662,33,2020-09-18,371,0
69673,33,2020-09-19,157,0
69684,33,2020-09-20,74,0
69695,33,2020-09-21,367,0
69706,33,2020-09-22,293,0
69717,33,2020-09-23,291,0
69728,33,2020-09-24,249,0
69739,33,2020-09-25,283,0
69750,33,2020-09-26,124,0
69761,33,2020-09-27,60,0
69772,33,2020-09-28,352,0
69783,33,2020-09-29,237,0
69794,33,2020-09-30,259,0
69805,33,2020-10-01,280,0
69816,33,2020-10-02,289,0
69827,33,2020-10-03,131,0
69838,33,2020-10-04,65,0
69849,33,2020-10-05,313,0
69860,33,2020-10-06,292,0
69871,33,2020-10-07,276,0
69882,33,2020-10-08,296,0
69893,33,2020-10-09,298,0
69904,33,2020-10-10,151,0
69915,33,2020-10-11,53,0
69926,33,2020-10-12,398,0
69937,33,2020-10-13,322,0
69948,33,2020-10-14,292,0
69959,33,2020-10-15,321,0
69970,33,2020-10-16,345,0
69981,33,2020-10-17,138,0
69992,33,2020-10-18,74,0
70003,33,2020-10-19,460,0
70014,33,2020-10-20,453,0
70025,33,2020-10-21,544,0
70036,33,2020-10-22,523,0
70047,33,2020-10-23,659,0
70058,33,2020-10-24,193,0
70069,33,2020-10-25,114,0
70080,33,2020-10-26,810,0
70091,33,2020-10-27,739,0
70102,33,2020-10-28,642,0
70113,33,2020-10-29,684,0
70124,33,2020-10-30,748,0
70135,33,2020-10-31,226,0
70146,33,2020-11-01,77,0
70157,33,2020-11-02,937,0
70168,33,2020-11-03,798,0
70179,33,2020-11-04,650,0
70190,33,2020-11-05,623,0
70201,33,2020-11-06,643,0
70212,33,2020-11-07,204,0
70223,33,2020-11-08,76,0
70234,33,2020-11-09,660,0
70245,33,2020-11-10,509,0
70256,33,2020-11-11,78,0
70267,33,2020-11-12,591,0
70278,33,2020-11-13,425,0
70289,33,2020-11-14,128,0
70300,33,2020-11-15,40,0
70311,33,2020-11-16,436,0
70322,34,2020-05-13,11,0
70333,34,2020-05-14,7,0
70344,34,2020-05-15,5,0
70355,34,2020-05-16,1,0
70366,34,2020-05-17,1,0
70377,34,2020-05-18,15,0
70388,34,2020-05-19,13,0
70399,34,2020-05-20,21,0
70410,34,2020-05-21,0,0
70421,34,2020-05-22,8,0
70432,34,2020-05-23,0,0
70443,34,2020-05-24,1,0
70454,34,2020-05-25,3,0
70465,34,2020-05-26,0,0
70476,34,2020-05-27,1,0
70487,34,2020-05-28,2,0
70498,34,2020-05-29,0,0
70509,34,2020-05-30,8,0
70520,34,2020-05-31,0,0
70531,34,2020-06-01,0,0
70542,34,2020-06-02,4,0
70553,34,2020-06-03,1,0
70564,34,2020-06-04,2,0
70575,34,2020-06-05,3,0
70586,34,2020-06-06,1,0
70597,34,2020-06-07,0,0
70608,34,2020-06-08,2,0
70619,34,2020-06-09,2,0
70630,34,2020-06-10,8,0
70641,34,2020-06-11,1,0
70652,34,2020-06-12,2,0
70663,34,2020-06-13,0,0
70674,34,2020-06-14,1,0
70685,34,2020-06-15,5,0
70696,34,2020-06-16,2,0
70707,34,2020-06-17,3,0
70718,34,2020-06-18,1,0
70729,34,2020-06-19,2,0
70740,34,2020-06-20,0,0
70751,34,2020-06-21,0,0
70762,34,2020-06-22,1,0
70773,34,2020-06-23,2,0
70784,34,2020-06-24,5,0
70795,34,2020-06-25,3,0
70806,34,2020-06-26,8,0
70817,34,2020-06-27,2,0
70828,34,2020-06-28,2,0
70839,34,2020-06-29,3,0
70850,34,2020-06-30,2,0
70861,34,2020-07-01,5,0
70872,34,2020-07-02,3,0
70883,34,2020-07-03,3,0
70894,34,2020-07-04,4,0
70905,34,2020-07-05,2,0
70916,34,2020-07-06,2,0
70927,34,2020-07-07,5,0
70938,34,2020-07-08,11,0
70949,34,2020-07-09,4,0
70960,34,2020-07-10,9,0
70971,34,2020-07-11,4,0
70982,34,2020-07-12,0,0
70993,34,2020-07-13,8,0
71004,34,2020-07-14,0,0
71015,34,2020-07-15,8,0
71026,34,2020-07-16,9,0
71037,34,2020-07-17,5,0
71048,34,2020-07-18,8,0
71059,34,2020-07-19,0,0
71070,34,2020-07-20,14,0
71081,34,2020-07-21,13,0
71092,34,2020-07-22,6,0
71103,34,2020-07-23,11,0
71114,34,2020-07-24,9,0
71125,34,2020-07-25,8,0
71136,34,2020-07-26,1,0
71147,34,2020-07-27,18,0
71158,34,2020-07-28,21,0
71169,34,2020-07-29,19,0
71180,34,2020-07-30,17,0
71191,34,2020-07-31,33,0
71202,34,2020-08-01,4,0
71213,34,2020-08-02,2,0
71224,34,2020-08-03,34,0
71235,34,2020-08-04,16,0
71246,34,2020-08-05,26,0
71257,34,2020-08-06,32,0
71268,34,2020-08-07,49,0
71279,34,2020-08-08,24,0
71290,34,2020-08-09,6,0
71301,34,2020-08-10,62,0
71312,34,2020-08-11,68,0
71323,34,2020-08-12,100,0
71334,34,2020-08-13,118,0
71345,34,2020-08-14,109,0
71356,34,2020-08-15,16,0
71367,34,2020-08-16,3,0
71378,34,2020-08-17,205,0
