,dep,jour,P,cl_age90
34231,18,2020-07-03,0,0
34242,18,2020-07-04,1,0
34253,18,2020-07-05,0,0
34264,18,2020-07-06,2,0
34275,18,2020-07-07,0,0
34286,18,2020-07-08,0,0
34297,18,2020-07-09,1,0
34308,18,2020-07-10,1,0
34319,18,2020-07-11,1,0
34330,18,2020-07-12,0,0
34341,18,2020-07-13,0,0
34352,18,2020-07-14,1,0
34363,18,2020-07-15,0,0
34374,18,2020-07-16,0,0
34385,18,2020-07-17,1,0
34396,18,2020-07-18,0,0
34407,18,2020-07-19,0,0
34418,18,2020-07-20,0,0
34429,18,2020-07-21,0,0
34440,18,2020-07-22,3,0
34451,18,2020-07-23,1,0
34462,18,2020-07-24,0,0
34473,18,2020-07-25,0,0
34484,18,2020-07-26,0,0
34495,18,2020-07-27,0,0
34506,18,2020-07-28,0,0
34517,18,2020-07-29,0,0
34528,18,2020-07-30,1,0
34539,18,2020-07-31,0,0
34550,18,2020-08-01,0,0
34561,18,2020-08-02,0,0
34572,18,2020-08-03,1,0
34583,18,2020-08-04,2,0
34594,18,2020-08-05,2,0
34605,18,2020-08-06,1,0
34616,18,2020-08-07,3,0
34627,18,2020-08-08,1,0
34638,18,2020-08-09,0,0
34649,18,2020-08-10,5,0
34660,18,2020-08-11,0,0
34671,18,2020-08-12,0,0
34682,18,2020-08-13,5,0
34693,18,2020-08-14,7,0
34704,18,2020-08-15,0,0
34715,18,2020-08-16,1,0
34726,18,2020-08-17,2,0
34737,18,2020-08-18,4,0
34748,18,2020-08-19,2,0
34759,18,2020-08-20,5,0
34770,18,2020-08-21,11,0
34781,18,2020-08-22,1,0
34792,18,2020-08-23,0,0
34803,18,2020-08-24,11,0
34814,18,2020-08-25,11,0
34825,18,2020-08-26,16,0
34836,18,2020-08-27,4,0
34847,18,2020-08-28,1,0
34858,18,2020-08-29,4,0
34869,18,2020-08-30,1,0
34880,18,2020-08-31,8,0
34891,18,2020-09-01,8,0
34902,18,2020-09-02,6,0
34913,18,2020-09-03,8,0
34924,18,2020-09-04,13,0
34935,18,2020-09-05,10,0
34946,18,2020-09-06,6,0
34957,18,2020-09-07,15,0
34968,18,2020-09-08,5,0
34979,18,2020-09-09,12,0
34990,18,2020-09-10,23,0
35001,18,2020-09-11,20,0
35012,18,2020-09-12,6,0
35023,18,2020-09-13,3,0
35034,18,2020-09-14,58,0
35045,18,2020-09-15,14,0
35056,18,2020-09-16,10,0
35067,18,2020-09-17,16,0
35078,18,2020-09-18,28,0
35089,18,2020-09-19,4,0
35100,18,2020-09-20,2,0
35111,18,2020-09-21,15,0
35122,18,2020-09-22,26,0
35133,18,2020-09-23,15,0
35144,18,2020-09-24,17,0
35155,18,2020-09-25,7,0
35166,18,2020-09-26,3,0
35177,18,2020-09-27,2,0
35188,18,2020-09-28,14,0
35199,18,2020-09-29,24,0
35210,18,2020-09-30,22,0
35221,18,2020-10-01,25,0
35232,18,2020-10-02,19,0
35243,18,2020-10-03,7,0
35254,18,2020-10-04,3,0
35265,18,2020-10-05,52,0
35276,18,2020-10-06,45,0
35287,18,2020-10-07,39,0
35298,18,2020-10-08,59,0
35309,18,2020-10-09,41,0
35320,18,2020-10-10,33,0
35331,18,2020-10-11,7,0
35342,18,2020-10-12,69,0
35353,18,2020-10-13,73,0
35364,18,2020-10-14,76,0
35375,18,2020-10-15,118,0
35386,18,2020-10-16,97,0
35397,18,2020-10-17,49,0
35408,18,2020-10-18,16,0
35419,18,2020-10-19,131,0
35430,18,2020-10-20,160,0
35441,18,2020-10-21,137,0
35452,18,2020-10-22,186,0
35463,18,2020-10-23,218,0
35474,18,2020-10-24,122,0
35485,18,2020-10-25,14,0
35496,18,2020-10-26,228,0
35507,18,2020-10-27,281,0
35518,18,2020-10-28,245,0
35529,18,2020-10-29,214,0
35540,18,2020-10-30,203,0
35551,18,2020-10-31,106,0
35562,18,2020-11-01,21,0
35573,18,2020-11-02,306,0
35584,18,2020-11-03,229,0
35595,18,2020-11-04,232,0
35606,18,2020-11-05,234,0
35617,18,2020-11-06,190,0
35628,18,2020-11-07,71,0
35639,18,2020-11-08,18,0
35650,19,2020-05-13,3,0
35661,19,2020-05-14,1,0
35672,19,2020-05-15,1,0
35683,19,2020-05-16,0,0
35694,19,2020-05-17,1,0
35705,19,2020-05-18,1,0
35716,19,2020-05-19,2,0
35727,19,2020-05-20,1,0
35738,19,2020-05-21,0,0
35749,19,2020-05-22,1,0
35760,19,2020-05-23,3,0
35771,19,2020-05-24,0,0
35782,19,2020-05-25,3,0
35793,19,2020-05-26,0,0
35804,19,2020-05-27,1,0
35815,19,2020-05-28,0,0
35826,19,2020-05-29,1,0
35837,19,2020-05-30,0,0
35848,19,2020-05-31,0,0
35859,19,2020-06-01,0,0
35870,19,2020-06-02,2,0
35881,19,2020-06-03,9,0
35892,19,2020-06-04,0,0
35903,19,2020-06-05,1,0
35914,19,2020-06-06,0,0
35925,19,2020-06-07,0,0
35936,19,2020-06-08,0,0
35947,19,2020-06-09,2,0
35958,19,2020-06-10,3,0
35969,19,2020-06-11,0,0
35980,19,2020-06-12,0,0
35991,19,2020-06-13,0,0
36002,19,2020-06-14,0,0
36013,19,2020-06-15,0,0
36024,19,2020-06-16,0,0
36035,19,2020-06-17,0,0
36046,19,2020-06-18,0,0
36057,19,2020-06-19,0,0
36068,19,2020-06-20,1,0
36079,19,2020-06-21,0,0
36090,19,2020-06-22,0,0
36101,19,2020-06-23,0,0
36112,19,2020-06-24,0,0
36123,19,2020-06-25,0,0
36134,19,2020-06-26,1,0
36145,19,2020-06-27,0,0
36156,19,2020-06-28,0,0
36167,19,2020-06-29,0,0
36178,19,2020-06-30,0,0
36189,19,2020-07-01,1,0
36200,19,2020-07-02,2,0
36211,19,2020-07-03,2,0
36222,19,2020-07-04,0,0
36233,19,2020-07-05,0,0
36244,19,2020-07-06,0,0
36255,19,2020-07-07,0,0
36266,19,2020-07-08,0,0
36277,19,2020-07-09,0,0
36288,19,2020-07-10,1,0
36299,19,2020-07-11,0,0
36310,19,2020-07-12,0,0
36321,19,2020-07-13,1,0
36332,19,2020-07-14,0,0
36343,19,2020-07-15,0,0
36354,19,2020-07-16,1,0
36365,19,2020-07-17,0,0
36376,19,2020-07-18,0,0
36387,19,2020-07-19,0,0
36398,19,2020-07-20,0,0
36409,19,2020-07-21,1,0
36420,19,2020-07-22,1,0
36431,19,2020-07-23,0,0
36442,19,2020-07-24,0,0
36453,19,2020-07-25,0,0
36464,19,2020-07-26,0,0
36475,19,2020-07-27,0,0
36486,19,2020-07-28,1,0
36497,19,2020-07-29,1,0
36508,19,2020-07-30,1,0
36519,19,2020-07-31,1,0
36530,19,2020-08-01,1,0
36541,19,2020-08-02,0,0
36552,19,2020-08-03,1,0
36563,19,2020-08-04,1,0
36574,19,2020-08-05,2,0
36585,19,2020-08-06,5,0
36596,19,2020-08-07,0,0
36607,19,2020-08-08,0,0
36618,19,2020-08-09,0,0
36629,19,2020-08-10,2,0
36640,19,2020-08-11,4,0
36651,19,2020-08-12,5,0
36662,19,2020-08-13,2,0
36673,19,2020-08-14,1,0
36684,19,2020-08-15,1,0
36695,19,2020-08-16,0,0
36706,19,2020-08-17,1,0
36717,19,2020-08-18,1,0
36728,19,2020-08-19,3,0
36739,19,2020-08-20,4,0
36750,19,2020-08-21,5,0
36761,19,2020-08-22,2,0
36772,19,2020-08-23,0,0
36783,19,2020-08-24,8,0
36794,19,2020-08-25,9,0
36805,19,2020-08-26,4,0
36816,19,2020-08-27,3,0
36827,19,2020-08-28,4,0
36838,19,2020-08-29,5,0
36849,19,2020-08-30,0,0
36860,19,2020-08-31,12,0
36871,19,2020-09-01,9,0
36882,19,2020-09-02,10,0
36893,19,2020-09-03,10,0
36904,19,2020-09-04,13,0
36915,19,2020-09-05,2,0
36926,19,2020-09-06,0,0
36937,19,2020-09-07,10,0
36948,19,2020-09-08,17,0
36959,19,2020-09-09,16,0
36970,19,2020-09-10,20,0
36981,19,2020-09-11,18,0
36992,19,2020-09-12,6,0
37003,19,2020-09-13,2,0
37014,19,2020-09-14,33,0
37025,19,2020-09-15,7,0
37036,19,2020-09-16,13,0
37047,19,2020-09-17,17,0
37058,19,2020-09-18,22,0
37069,19,2020-09-19,8,0
37080,19,2020-09-20,0,0
37091,19,2020-09-21,26,0
37102,19,2020-09-22,23,0
37113,19,2020-09-23,11,0
37124,19,2020-09-24,29,0
37135,19,2020-09-25,27,0
37146,19,2020-09-26,13,0
37157,19,2020-09-27,2,0
37168,19,2020-09-28,31,0
37179,19,2020-09-29,24,0
37190,19,2020-09-30,17,0
37201,19,2020-10-01,26,0
37212,19,2020-10-02,19,0
37223,19,2020-10-03,19,0
37234,19,2020-10-04,0,0
37245,19,2020-10-05,30,0
37256,19,2020-10-06,30,0
37267,19,2020-10-07,33,0
37278,19,2020-10-08,24,0
37289,19,2020-10-09,23,0
37300,19,2020-10-10,25,0
37311,19,2020-10-11,0,0
37322,19,2020-10-12,34,0
37333,19,2020-10-13,17,0
37344,19,2020-10-14,29,0
37355,19,2020-10-15,27,0
37366,19,2020-10-16,27,0
37377,19,2020-10-17,16,0
37388,19,2020-10-18,3,0
37399,19,2020-10-19,57,0
37410,19,2020-10-20,68,0
37421,19,2020-10-21,91,0
37432,19,2020-10-22,92,0
37443,19,2020-10-23,75,0
37454,19,2020-10-24,43,0
37465,19,2020-10-25,8,0
37476,19,2020-10-26,119,0
37487,19,2020-10-27,111,0
37498,19,2020-10-28,129,0
37509,19,2020-10-29,128,0
37520,19,2020-10-30,143,0
37531,19,2020-10-31,58,0
37542,19,2020-11-01,6,0
37553,19,2020-11-02,165,0
37564,19,2020-11-03,97,0
37575,19,2020-11-04,125,0
37586,19,2020-11-05,125,0
37597,19,2020-11-06,182,0
37608,19,2020-11-07,36,0
37619,19,2020-11-08,4,0
37630,21,2020-05-13,4,0
37641,21,2020-05-14,7,0
37652,21,2020-05-15,7,0
37663,21,2020-05-16,4,0
37674,21,2020-05-17,0,0
37685,21,2020-05-18,10,0
37696,21,2020-05-19,12,0
37707,21,2020-05-20,5,0
37718,21,2020-05-21,0,0
37729,21,2020-05-22,13,0
37740,21,2020-05-23,0,0
37751,21,2020-05-24,1,0
37762,21,2020-05-25,4,0
37773,21,2020-05-26,3,0
37784,21,2020-05-27,5,0
37795,21,2020-05-28,3,0
37806,21,2020-05-29,2,0
37817,21,2020-05-30,2,0
37828,21,2020-05-31,0,0
37839,21,2020-06-01,0,0
37850,21,2020-06-02,1,0
37861,21,2020-06-03,0,0
37872,21,2020-06-04,1,0
37883,21,2020-06-05,0,0
37894,21,2020-06-06,1,0
37905,21,2020-06-07,0,0
37916,21,2020-06-08,3,0
37927,21,2020-06-09,2,0
37938,21,2020-06-10,0,0
37949,21,2020-06-11,2,0
37960,21,2020-06-12,5,0
37971,21,2020-06-13,0,0
37982,21,2020-06-14,0,0
37993,21,2020-06-15,5,0
38004,21,2020-06-16,3,0
38015,21,2020-06-17,1,0
38026,21,2020-06-18,5,0
38037,21,2020-06-19,1,0
38048,21,2020-06-20,0,0
38059,21,2020-06-21,0,0
38070,21,2020-06-22,2,0
38081,21,2020-06-23,4,0
38092,21,2020-06-24,3,0
38103,21,2020-06-25,0,0
38114,21,2020-06-26,2,0
38125,21,2020-06-27,0,0
38136,21,2020-06-28,0,0
38147,21,2020-06-29,1,0
38158,21,2020-06-30,4,0
38169,21,2020-07-01,2,0
38180,21,2020-07-02,0,0
38191,21,2020-07-03,1,0
38202,21,2020-07-04,0,0
38213,21,2020-07-05,0,0
38224,21,2020-07-06,1,0
38235,21,2020-07-07,3,0
38246,21,2020-07-08,3,0
38257,21,2020-07-09,7,0
38268,21,2020-07-10,1,0
38279,21,2020-07-11,3,0
38290,21,2020-07-12,0,0
38301,21,2020-07-13,1,0
38312,21,2020-07-14,1,0
38323,21,2020-07-15,3,0
38334,21,2020-07-16,2,0
38345,21,2020-07-17,5,0
38356,21,2020-07-18,1,0
38367,21,2020-07-19,0,0
38378,21,2020-07-20,4,0
38389,21,2020-07-21,0,0
38400,21,2020-07-22,3,0
38411,21,2020-07-23,7,0
38422,21,2020-07-24,3,0
38433,21,2020-07-25,3,0
38444,21,2020-07-26,0,0
38455,21,2020-07-27,8,0
38466,21,2020-07-28,4,0
38477,21,2020-07-29,3,0
38488,21,2020-07-30,2,0
38499,21,2020-07-31,6,0
38510,21,2020-08-01,1,0
38521,21,2020-08-02,2,0
38532,21,2020-08-03,9,0
38543,21,2020-08-04,5,0
38554,21,2020-08-05,12,0
38565,21,2020-08-06,7,0
38576,21,2020-08-07,3,0
38587,21,2020-08-08,2,0
38598,21,2020-08-09,2,0
38609,21,2020-08-10,4,0
38620,21,2020-08-11,5,0
38631,21,2020-08-12,15,0
38642,21,2020-08-13,7,0
38653,21,2020-08-14,13,0
38664,21,2020-08-15,10,0
38675,21,2020-08-16,4,0
38686,21,2020-08-17,30,0
38697,21,2020-08-18,19,0
38708,21,2020-08-19,29,0
38719,21,2020-08-20,34,0
38730,21,2020-08-21,58,0
38741,21,2020-08-22,38,0
38752,21,2020-08-23,16,0
38763,21,2020-08-24,60,0
38774,21,2020-08-25,44,0
38785,21,2020-08-26,62,0
38796,21,2020-08-27,71,0
38807,21,2020-08-28,70,0
38818,21,2020-08-29,29,0
38829,21,2020-08-30,18,0
38840,21,2020-08-31,46,0
38851,21,2020-09-01,67,0
38862,21,2020-09-02,64,0
38873,21,2020-09-03,78,0
38884,21,2020-09-04,66,0
38895,21,2020-09-05,32,0
38906,21,2020-09-06,27,0
38917,21,2020-09-07,114,0
38928,21,2020-09-08,121,0
38939,21,2020-09-09,73,0
38950,21,2020-09-10,114,0
38961,21,2020-09-11,83,0
38972,21,2020-09-12,50,0
38983,21,2020-09-13,36,0
38994,21,2020-09-14,76,0
39005,21,2020-09-15,83,0
39016,21,2020-09-16,78,0
39027,21,2020-09-17,86,0
39038,21,2020-09-18,106,0
39049,21,2020-09-19,57,0
39060,21,2020-09-20,59,0
39071,21,2020-09-21,92,0
39082,21,2020-09-22,96,0
39093,21,2020-09-23,114,0
39104,21,2020-09-24,109,0
39115,21,2020-09-25,85,0
39126,21,2020-09-26,66,0
39137,21,2020-09-27,27,0
39148,21,2020-09-28,92,0
39159,21,2020-09-29,81,0
39170,21,2020-09-30,120,0
39181,21,2020-10-01,86,0
39192,21,2020-10-02,95,0
39203,21,2020-10-03,44,0
39214,21,2020-10-04,20,0
39225,21,2020-10-05,128,0
39236,21,2020-10-06,82,0
39247,21,2020-10-07,151,0
39258,21,2020-10-08,115,0
39269,21,2020-10-09,146,0
39280,21,2020-10-10,97,0
39291,21,2020-10-11,26,0
39302,21,2020-10-12,173,0
39313,21,2020-10-13,164,0
39324,21,2020-10-14,181,0
39335,21,2020-10-15,200,0
39346,21,2020-10-16,213,0
39357,21,2020-10-17,149,0
39368,21,2020-10-18,53,0
39379,21,2020-10-19,261,0
39390,21,2020-10-20,271,0
39401,21,2020-10-21,355,0
39412,21,2020-10-22,348,0
39423,21,2020-10-23,435,0
39434,21,2020-10-24,231,0
39445,21,2020-10-25,128,0
39456,21,2020-10-26,570,0
39467,21,2020-10-27,521,0
39478,21,2020-10-28,415,0
39489,21,2020-10-29,417,0
39500,21,2020-10-30,469,0
39511,21,2020-10-31,296,0
39522,21,2020-11-01,99,0
39533,21,2020-11-02,690,0
39544,21,2020-11-03,570,0
39555,21,2020-11-04,504,0
39566,21,2020-11-05,444,0
39577,21,2020-11-06,437,0
39588,21,2020-11-07,180,0
39599,21,2020-11-08,87,0
39610,22,2020-05-13,3,0
39621,22,2020-05-14,6,0
39632,22,2020-05-15,13,0
39643,22,2020-05-16,5,0
39654,22,2020-05-17,2,0
39665,22,2020-05-18,15,0
39676,22,2020-05-19,43,0
39687,22,2020-05-20,28,0
39698,22,2020-05-21,18,0
39709,22,2020-05-22,14,0
39720,22,2020-05-23,8,0
39731,22,2020-05-24,3,0
39742,22,2020-05-25,8,0
39753,22,2020-05-26,13,0
39764,22,2020-05-27,8,0
39775,22,2020-05-28,5,0
39786,22,2020-05-29,4,0
39797,22,2020-05-30,4,0
39808,22,2020-05-31,2,0
39819,22,2020-06-01,0,0
39830,22,2020-06-02,3,0
39841,22,2020-06-03,2,0
39852,22,2020-06-04,4,0
39863,22,2020-06-05,3,0
39874,22,2020-06-06,0,0
39885,22,2020-06-07,0,0
39896,22,2020-06-08,1,0
39907,22,2020-06-09,2,0
39918,22,2020-06-10,3,0
39929,22,2020-06-11,0,0
39940,22,2020-06-12,0,0
39951,22,2020-06-13,0,0
39962,22,2020-06-14,1,0
39973,22,2020-06-15,2,0
39984,22,2020-06-16,1,0
39995,22,2020-06-17,2,0
40006,22,2020-06-18,1,0
40017,22,2020-06-19,2,0
40028,22,2020-06-20,0,0
40039,22,2020-06-21,1,0
40050,22,2020-06-22,0,0
40061,22,2020-06-23,1,0
40072,22,2020-06-24,2,0
40083,22,2020-06-25,1,0
40094,22,2020-06-26,2,0
40105,22,2020-06-27,0,0
40116,22,2020-06-28,0,0
40127,22,2020-06-29,1,0
40138,22,2020-06-30,0,0
40149,22,2020-07-01,0,0
40160,22,2020-07-02,1,0
40171,22,2020-07-03,0,0
40182,22,2020-07-04,0,0
40193,22,2020-07-05,0,0
40204,22,2020-07-06,1,0
40215,22,2020-07-07,0,0
40226,22,2020-07-08,0,0
40237,22,2020-07-09,3,0
40248,22,2020-07-10,7,0
40259,22,2020-07-11,0,0
40270,22,2020-07-12,0,0
40281,22,2020-07-13,7,0
40292,22,2020-07-14,0,0
40303,22,2020-07-15,23,0
40314,22,2020-07-16,10,0
40325,22,2020-07-17,2,0
40336,22,2020-07-18,0,0
40347,22,2020-07-19,0,0
40358,22,2020-07-20,3,0
40369,22,2020-07-21,1,0
40380,22,2020-07-22,5,0
40391,22,2020-07-23,2,0
40402,22,2020-07-24,4,0
40413,22,2020-07-25,4,0
40424,22,2020-07-26,0,0
40435,22,2020-07-27,3,0
40446,22,2020-07-28,4,0
40457,22,2020-07-29,0,0
40468,22,2020-07-30,7,0
40479,22,2020-07-31,8,0
40490,22,2020-08-01,3,0
40501,22,2020-08-02,0,0
40512,22,2020-08-03,13,0
40523,22,2020-08-04,1,0
40534,22,2020-08-05,15,0
40545,22,2020-08-06,10,0
40556,22,2020-08-07,8,0
40567,22,2020-08-08,3,0
40578,22,2020-08-09,3,0
40589,22,2020-08-10,7,0
40600,22,2020-08-11,5,0
40611,22,2020-08-12,2,0
40622,22,2020-08-13,11,0
40633,22,2020-08-14,1,0
40644,22,2020-08-15,1,0
40655,22,2020-08-16,0,0
40666,22,2020-08-17,12,0
40677,22,2020-08-18,6,0
40688,22,2020-08-19,13,0
40699,22,2020-08-20,9,0
40710,22,2020-08-21,7,0
40721,22,2020-08-22,8,0
40732,22,2020-08-23,3,0
40743,22,2020-08-24,11,0
40754,22,2020-08-25,13,0
40765,22,2020-08-26,14,0
40776,22,2020-08-27,12,0
40787,22,2020-08-28,22,0
40798,22,2020-08-29,10,0
40809,22,2020-08-30,1,0
40820,22,2020-08-31,21,0
40831,22,2020-09-01,15,0
40842,22,2020-09-02,12,0
40853,22,2020-09-03,25,0
40864,22,2020-09-04,16,0
40875,22,2020-09-05,16,0
40886,22,2020-09-06,2,0
40897,22,2020-09-07,29,0
40908,22,2020-09-08,13,0
40919,22,2020-09-09,35,0
40930,22,2020-09-10,32,0
40941,22,2020-09-11,19,0
40952,22,2020-09-12,9,0
40963,22,2020-09-13,5,0
40974,22,2020-09-14,31,0
40985,22,2020-09-15,28,0
40996,22,2020-09-16,36,0
41007,22,2020-09-17,29,0
41018,22,2020-09-18,52,0
41029,22,2020-09-19,16,0
41040,22,2020-09-20,5,0
41051,22,2020-09-21,46,0
41062,22,2020-09-22,39,0
41073,22,2020-09-23,42,0
41084,22,2020-09-24,35,0
41095,22,2020-09-25,27,0
41106,22,2020-09-26,13,0
41117,22,2020-09-27,0,0
41128,22,2020-09-28,25,0
41139,22,2020-09-29,25,0
41150,22,2020-09-30,30,0
41161,22,2020-10-01,25,0
41172,22,2020-10-02,32,0
41183,22,2020-10-03,20,0
41194,22,2020-10-04,8,0
41205,22,2020-10-05,58,0
41216,22,2020-10-06,46,0
41227,22,2020-10-07,61,0
41238,22,2020-10-08,63,0
41249,22,2020-10-09,67,0
41260,22,2020-10-10,46,0
41271,22,2020-10-11,22,0
41282,22,2020-10-12,125,0
41293,22,2020-10-13,85,0
41304,22,2020-10-14,123,0
41315,22,2020-10-15,131,0
41326,22,2020-10-16,126,0
41337,22,2020-10-17,56,0
41348,22,2020-10-18,21,0
41359,22,2020-10-19,147,0
41370,22,2020-10-20,119,0
41381,22,2020-10-21,138,0
41392,22,2020-10-22,113,0
41403,22,2020-10-23,136,0
41414,22,2020-10-24,73,0
41425,22,2020-10-25,29,0
41436,22,2020-10-26,201,0
41447,22,2020-10-27,157,0
41458,22,2020-10-28,172,0
41469,22,2020-10-29,160,0
41480,22,2020-10-30,267,0
41491,22,2020-10-31,117,0
41502,22,2020-11-01,22,0
41513,22,2020-11-02,302,0
41524,22,2020-11-03,232,0
41535,22,2020-11-04,242,0
41546,22,2020-11-05,182,0
41557,22,2020-11-06,197,0
41568,22,2020-11-07,95,0
41579,22,2020-11-08,21,0
41590,23,2020-05-13,1,0
41601,23,2020-05-14,1,0
41612,23,2020-05-15,0,0
41623,23,2020-05-16,0,0
41634,23,2020-05-17,0,0
41645,23,2020-05-18,2,0
41656,23,2020-05-19,1,0
41667,23,2020-05-20,3,0
41678,23,2020-05-21,1,0
41689,23,2020-05-22,1,0
41700,23,2020-05-23,2,0
41711,23,2020-05-24,0,0
41722,23,2020-05-25,4,0
41733,23,2020-05-26,6,0
41744,23,2020-05-27,3,0
41755,23,2020-05-28,2,0
41766,23,2020-05-29,1,0
41777,23,2020-05-30,0,0
41788,23,2020-05-31,0,0
41799,23,2020-06-01,1,0
41810,23,2020-06-02,0,0
41821,23,2020-06-03,0,0
41832,23,2020-06-04,0,0
41843,23,2020-06-05,0,0
41854,23,2020-06-06,0,0
41865,23,2020-06-07,1,0
41876,23,2020-06-08,0,0
41887,23,2020-06-09,0,0
41898,23,2020-06-10,0,0
41909,23,2020-06-11,1,0
41920,23,2020-06-12,0,0
41931,23,2020-06-13,0,0
41942,23,2020-06-14,0,0
41953,23,2020-06-15,0,0
41964,23,2020-06-16,0,0
41975,23,2020-06-17,0,0
41986,23,2020-06-18,0,0
41997,23,2020-06-19,0,0
42008,23,2020-06-20,0,0
42019,23,2020-06-21,0,0
42030,23,2020-06-22,0,0
42041,23,2020-06-23,0,0
42052,23,2020-06-24,0,0
42063,23,2020-06-25,0,0
42074,23,2020-06-26,0,0
42085,23,2020-06-27,0,0
42096,23,2020-06-28,0,0
42107,23,2020-06-29,0,0
42118,23,2020-06-30,1,0
42129,23,2020-07-01,0,0
42140,23,2020-07-02,0,0
42151,23,2020-07-03,0,0
42162,23,2020-07-04,0,0
42173,23,2020-07-05,0,0
42184,23,2020-07-06,0,0
42195,23,2020-07-07,0,0
42206,23,2020-07-08,0,0
42217,23,2020-07-09,0,0
42228,23,2020-07-10,0,0
42239,23,2020-07-11,0,0
42250,23,2020-07-12,0,0
42261,23,2020-07-13,0,0
42272,23,2020-07-14,0,0
42283,23,2020-07-15,0,0
42294,23,2020-07-16,0,0
42305,23,2020-07-17,0,0
42316,23,2020-07-18,0,0
42327,23,2020-07-19,0,0
42338,23,2020-07-20,0,0
42349,23,2020-07-21,0,0
42360,23,2020-07-22,0,0
42371,23,2020-07-23,0,0
42382,23,2020-07-24,0,0
42393,23,2020-07-25,0,0
42404,23,2020-07-26,0,0
42415,23,2020-07-27,0,0
42426,23,2020-07-28,0,0
42437,23,2020-07-29,1,0
42448,23,2020-07-30,3,0
42459,23,2020-07-31,0,0
42470,23,2020-08-01,0,0
42481,23,2020-08-02,0,0
42492,23,2020-08-03,1,0
42503,23,2020-08-04,1,0
42514,23,2020-08-05,1,0
42525,23,2020-08-06,2,0
42536,23,2020-08-07,1,0
42547,23,2020-08-08,0,0
42558,23,2020-08-09,0,0
42569,23,2020-08-10,2,0
42580,23,2020-08-11,2,0
42591,23,2020-08-12,10,0
42602,23,2020-08-13,2,0
42613,23,2020-08-14,9,0
42624,23,2020-08-15,1,0
42635,23,2020-08-16,0,0
42646,23,2020-08-17,4,0
42657,23,2020-08-18,3,0
42668,23,2020-08-19,5,0
42679,23,2020-08-20,2,0
42690,23,2020-08-21,0,0
42701,23,2020-08-22,0,0
42712,23,2020-08-23,0,0
42723,23,2020-08-24,1,0
42734,23,2020-08-25,1,0
42745,23,2020-08-26,5,0
42756,23,2020-08-27,4,0
42767,23,2020-08-28,0,0
42778,23,2020-08-29,0,0
42789,23,2020-08-30,0,0
42800,23,2020-08-31,1,0
42811,23,2020-09-01,1,0
42822,23,2020-09-02,0,0
42833,23,2020-09-03,1,0
42844,23,2020-09-04,5,0
42855,23,2020-09-05,1,0
42866,23,2020-09-06,1,0
42877,23,2020-09-07,7,0
42888,23,2020-09-08,0,0
42899,23,2020-09-09,2,0
42910,23,2020-09-10,4,0
42921,23,2020-09-11,2,0
42932,23,2020-09-12,0,0
42943,23,2020-09-13,0,0
42954,23,2020-09-14,2,0
42965,23,2020-09-15,7,0
42976,23,2020-09-16,1,0
42987,23,2020-09-17,5,0
42998,23,2020-09-18,4,0
43009,23,2020-09-19,1,0
43020,23,2020-09-20,0,0
43031,23,2020-09-21,4,0
43042,23,2020-09-22,2,0
43053,23,2020-09-23,4,0
43064,23,2020-09-24,1,0
43075,23,2020-09-25,5,0
43086,23,2020-09-26,3,0
43097,23,2020-09-27,0,0
43108,23,2020-09-28,7,0
43119,23,2020-09-29,2,0
43130,23,2020-09-30,4,0
43141,23,2020-10-01,6,0
43152,23,2020-10-02,5,0
43163,23,2020-10-03,6,0
43174,23,2020-10-04,1,0
43185,23,2020-10-05,16,0
43196,23,2020-10-06,12,0
43207,23,2020-10-07,10,0
43218,23,2020-10-08,17,0
43229,23,2020-10-09,18,0
43240,23,2020-10-10,18,0
43251,23,2020-10-11,1,0
43262,23,2020-10-12,29,0
43273,23,2020-10-13,22,0
43284,23,2020-10-14,21,0
43295,23,2020-10-15,26,0
43306,23,2020-10-16,25,0
43317,23,2020-10-17,18,0
43328,23,2020-10-18,1,0
43339,23,2020-10-19,44,0
43350,23,2020-10-20,49,0
43361,23,2020-10-21,54,0
43372,23,2020-10-22,83,0
43383,23,2020-10-23,77,0
43394,23,2020-10-24,60,0
43405,23,2020-10-25,2,0
43416,23,2020-10-26,67,0
43427,23,2020-10-27,98,0
43438,23,2020-10-28,85,0
43449,23,2020-10-29,98,0
43460,23,2020-10-30,115,0
43471,23,2020-10-31,36,0
43482,23,2020-11-01,3,0
43493,23,2020-11-02,92,0
43504,23,2020-11-03,100,0
43515,23,2020-11-04,72,0
43526,23,2020-11-05,100,0
43537,23,2020-11-06,88,0
43548,23,2020-11-07,42,0
43559,23,2020-11-08,0,0
43570,24,2020-05-13,1,0
43581,24,2020-05-14,2,0
43592,24,2020-05-15,0,0
43603,24,2020-05-16,0,0
43614,24,2020-05-17,0,0
43625,24,2020-05-18,1,0
43636,24,2020-05-19,3,0
43647,24,2020-05-20,1,0
43658,24,2020-05-21,0,0
43669,24,2020-05-22,1,0
43680,24,2020-05-23,1,0
43691,24,2020-05-24,0,0
43702,24,2020-05-25,1,0
43713,24,2020-05-26,0,0
43724,24,2020-05-27,0,0
43735,24,2020-05-28,1,0
43746,24,2020-05-29,0,0
43757,24,2020-05-30,1,0
43768,24,2020-05-31,0,0
43779,24,2020-06-01,0,0
43790,24,2020-06-02,1,0
43801,24,2020-06-03,1,0
43812,24,2020-06-04,0,0
43823,24,2020-06-05,1,0
43834,24,2020-06-06,1,0
